tid,attribute,correct_val
1858,state,NH
1858,zip,3816
1858,maritalstatus,S
1858,haschild,N
1858,salary,10000
1858,rate,0.0
1858,singleexemp,0
1858,marriedexemp,0
1858,childexemp,0
1859,tno,3700
1859,fname,Milorad
1859,lname,Flann
1859,gender,M
1859,areacode,315
1859,phone,562-2780
1859,city,HORNELL
1859,state,NY
1859,zip,14843
1859,maritalstatus,S
1859,haschild,Y
1859,salary,5000
1859,rate,4.0
1859,singleexemp,0
1859,marriedexemp,0
1859,childexemp,1000
1860,tno,3709
1860,fname,Krister
1860,lname,Enselme
1860,gender,M
1860,areacode,843
1860,phone,181-9256
1860,city,SEABROOK
1860,state,SC
1860,zip,29940
1860,maritalstatus,S
1860,haschild,Y
1860,salary,95000
1860,rate,7.0
1860,singleexemp,3300
1860,marriedexemp,0
1860,childexemp,3300
1861,tno,3715
1861,fname,Myra
1861,lname,Milberg
1861,gender,M
1861,areacode,304
1861,phone,279-6609
1861,city,CHARLESTON
1861,state,WV
1861,zip,25306
1861,maritalstatus,M
1861,haschild,N
1861,salary,15000
1861,rate,3.35
1861,singleexemp,0
1861,marriedexemp,4000
1861,childexemp,0
1862,tno,3716
1862,fname,Mahendran
1862,lname,Moorman
1862,gender,M
1862,areacode,302
1862,phone,246-2458
1862,city,WILMINGTON
1862,state,DE
1862,zip,19804
1862,maritalstatus,M
1862,haschild,N
1862,salary,95000
1862,rate,5.95
1862,singleexemp,0
1862,marriedexemp,220
1862,childexemp,0
1863,tno,3717
1863,fname,Liao
1863,lname,Winter
1863,gender,M
1863,areacode,423
1863,phone,789-5970
1863,city,CROSSVILLE
1863,state,TN
1863,zip,38571
1863,maritalstatus,M
1863,haschild,N
1863,salary,5000
1863,rate,0.0
1863,singleexemp,0
1863,marriedexemp,0
1863,childexemp,0
1864,tno,3719
1864,fname,Svetozar
1864,lname,Xiaocong
1864,gender,M
1864,areacode,219
1864,phone,318-3933
1864,city,AVILLA
1864,state,IN
1864,zip,46710
1864,maritalstatus,M
1864,haschild,N
1864,salary,70000
1864,rate,3.4
1864,singleexemp,0
1864,marriedexemp,2000
1864,childexemp,0
1865,tno,3723
1865,fname,Ashley
1865,lname,McCain
1865,gender,M
1865,areacode,252
1865,phone,164-8707
1865,city,GREENSBORO
1865,state,NC
1865,zip,27416
1865,maritalstatus,S
1865,haschild,N
1865,salary,95000
1865,rate,7.7255244
1865,singleexemp,3300
1865,marriedexemp,0
1865,childexemp,0
1866,tno,3724
1866,fname,Kiyonori
1866,lname,Polo
1866,gender,M
1866,areacode,603
1866,phone,474-2611
1866,city,SOMERSWORTH
1866,state,NH
1866,zip,3878
1866,maritalstatus,S
1866,haschild,Y
1866,salary,35000
1866,rate,0.0
1866,singleexemp,0
1866,marriedexemp,0
1866,childexemp,0
1867,tno,3725
1867,fname,Wijesuriya
1867,lname,Gambosi
1867,gender,F
1867,areacode,260
1867,phone,667-6808
1867,city,ELKHART
1867,state,IN
1867,zip,46515
1867,maritalstatus,M
1867,haschild,Y
1867,salary,95000
1867,rate,3.4
1867,singleexemp,0
1867,marriedexemp,2000
1867,childexemp,1000
1868,tno,3727
1868,fname,Weining
1868,lname,Linehan
1868,gender,M
1868,areacode,732
1868,phone,200-6638
1868,city,SPOTSWOOD
1868,state,NJ
1868,zip,8884
1868,maritalstatus,S
1868,haschild,N
1868,salary,45000
1868,rate,1.7942707999999998
1868,singleexemp,1000
1868,marriedexemp,0
1868,childexemp,0
1869,tno,3729
1869,fname,Shigeichi
1869,lname,Nishizawa
1869,gender,M
1869,areacode,304
1869,phone,225-5368
1869,city,HUNTINGTON
1869,state,WV
1869,zip,25728
1869,maritalstatus,S
1869,haschild,Y
1869,salary,15000
1869,rate,3.35
1869,singleexemp,2000
1869,marriedexemp,0
1869,childexemp,2000
1870,tno,3730
1870,fname,Cory
1870,lname,Hogstedt
1870,gender,M
1870,areacode,585
1870,phone,721-9758
1870,city,WEST EDMESTON
1870,state,NY
1870,zip,13485
1870,maritalstatus,S
1870,haschild,N
1870,salary,80000
1870,rate,4.4170732
1870,singleexemp,0
1870,marriedexemp,0
1870,childexemp,0
1871,tno,3732
1871,fname,Kajal
1871,lname,Acketa
1871,gender,F
1871,areacode,646
1871,phone,611-7707
1871,city,DENMARK
1871,state,NY
1871,zip,13631
1871,maritalstatus,S
1871,haschild,Y
1871,salary,55000
1871,rate,4.272256
1871,singleexemp,0
1871,marriedexemp,0
1871,childexemp,1000
1872,tno,3733
1872,fname,Becky
1872,lname,Borgers
1872,gender,M
1872,areacode,484
1872,phone,858-2601
1872,city,HOPEWELL
1872,state,PA
1872,zip,16650
1872,maritalstatus,S
1872,haschild,N
1872,salary,75000
1872,rate,3.07
1872,singleexemp,0
1872,marriedexemp,0
1872,childexemp,0
1873,tno,3735
1873,fname,Takeo
1873,lname,Malolepszy
1873,gender,M
1873,areacode,901
1873,phone,186-1374
1873,city,SPENCER
1873,state,TN
1873,zip,38585
1873,maritalstatus,S
1873,haschild,Y
1873,salary,100000
1873,rate,0.0
1873,singleexemp,0
1873,marriedexemp,0
1873,childexemp,0
1874,tno,3736
1874,fname,Suleyman
1874,lname,Leeper
1874,gender,M
1874,areacode,240
1874,phone,445-7773
1874,city,GAITHERSBURG
1874,state,MD
1874,zip,20898
1874,maritalstatus,S
1874,haschild,N
1874,salary,80000
1874,rate,4.75
1874,singleexemp,2400
1874,marriedexemp,0
1874,childexemp,0
1875,tno,3737
1875,fname,Seonghee
1875,lname,Parrow
1875,gender,M
1875,areacode,865
1875,phone,480-6583
1875,city,SPEEDWELL
1875,state,TN
1875,zip,37870
1875,maritalstatus,M
1875,haschild,Y
1875,salary,65000
1875,rate,0.0
1875,singleexemp,0
1875,marriedexemp,0
1875,childexemp,0
1876,tno,3738
1876,fname,Huai
1876,lname,Gente
1876,gender,F
1876,areacode,603
1876,phone,975-1574
1876,city,NEWBURY
1876,state,NH
1876,zip,3255
1876,maritalstatus,M
1876,haschild,Y
1876,salary,55000
1876,rate,0.0
1876,singleexemp,0
1876,marriedexemp,0
1876,childexemp,0
1877,tno,3739
1877,fname,Upendra
1877,lname,Pettersson
1877,gender,M
1877,areacode,606
1877,phone,493-3317
1877,city,CLERMONT
1877,state,KY
1877,zip,40110
1877,maritalstatus,S
1877,haschild,N
1877,salary,30000
1877,rate,3.5
1877,singleexemp,20
1877,marriedexemp,0
1877,childexemp,0
1878,tno,3740
1878,fname,Kimon
1878,lname,Skafidas
1878,gender,M
1878,areacode,910
1878,phone,812-1627
1878,city,ASHEVILLE
1878,state,NC
1878,zip,28816
1878,maritalstatus,M
1878,haschild,Y
1878,salary,40000
1878,rate,6.5716779999999995
1878,singleexemp,0
1878,marriedexemp,6600
1878,childexemp,3300
1879,tno,3742
1879,fname,Luk
1879,lname,Annot
1879,gender,F
1879,areacode,910
1879,phone,483-3342
1879,city,GULF
1879,state,NC
1879,zip,27256
1879,maritalstatus,M
1879,haschild,Y
1879,salary,25000
1879,rate,6.2569930000000005
1879,singleexemp,0
1879,marriedexemp,6600
1879,childexemp,3300
1880,tno,3744
1880,fname,Kazuhide
1880,lname,Kuberka
1880,gender,F
1880,areacode,203
1880,phone,545-5715
1880,city,STAMFORD
1880,state,CT
1880,zip,6907
1880,maritalstatus,M
1880,haschild,N
1880,salary,45000
1880,rate,5.0
1880,singleexemp,0
1880,marriedexemp,24500
1880,childexemp,0
1881,tno,3745
1881,fname,Yuqun
1881,lname,Drewnowski
1881,gender,F
1881,areacode,774
1881,phone,426-1676
1881,city,ASHLEY FALLS
1881,state,MA
1881,zip,1222
1881,maritalstatus,S
1881,haschild,Y
1881,salary,60000
1881,rate,5.3
1881,singleexemp,3575
1881,marriedexemp,0
1881,childexemp,1000
1882,tno,3746
1882,fname,Spiridon
1882,lname,Ponceleon
1882,gender,F
1882,areacode,802
1882,phone,609-5525
1882,city,NORTH HYDE PARK
1882,state,VT
1882,zip,5665
1882,maritalstatus,S
1882,haschild,Y
1882,salary,35000
1882,rate,3.7014668
1882,singleexemp,3300
1882,marriedexemp,0
1882,childexemp,3300
1883,tno,3747
1883,fname,Hirotomo
1883,lname,Luebbert
1883,gender,F
1883,areacode,980
1883,phone,548-5072
1883,city,MAYODAN
1883,state,NC
1883,zip,27027
1883,maritalstatus,M
1883,haschild,N
1883,salary,15000
1883,rate,6.0472025999999985
1883,singleexemp,0
1883,marriedexemp,6600
1883,childexemp,0
1884,tno,3748
1884,fname,Ruby
1884,lname,Razum
1884,gender,F
1884,areacode,786
1884,phone,336-4818
1884,city,ORMOND BEACH
1884,state,FL
1884,zip,32175
1884,maritalstatus,M
1884,haschild,Y
1884,salary,25000
1884,rate,0.0
1884,singleexemp,0
1884,marriedexemp,0
1884,childexemp,0
1885,tno,3753
1885,fname,Chahab
1885,lname,Ege
1885,gender,F
1885,areacode,603
1885,phone,373-4978
1885,city,CENTER OSSIPEE
1885,state,NH
1885,zip,3814
1885,maritalstatus,M
1885,haschild,N
1885,salary,70000
1885,rate,0.0
1885,singleexemp,0
1885,marriedexemp,0
1885,childexemp,0
1886,tno,3754
1886,fname,Morris
1886,lname,Wing
1886,gender,M
1886,areacode,606
1886,phone,400-1056
1886,city,MARTHA
1886,state,KY
1886,zip,41159
1886,maritalstatus,S
1886,haschild,N
1886,salary,20000
1886,rate,2.9444444
1886,singleexemp,20
1886,marriedexemp,0
1886,childexemp,0
1887,tno,3755
1887,fname,Bethina
1887,lname,Fontet
1887,gender,F
1887,areacode,939
1887,phone,659-5376
1887,city,PUERTO REAL
1887,state,PR
1887,zip,740
1887,maritalstatus,S
1887,haschild,N
1887,salary,35000
1887,rate,0.0
1887,singleexemp,0
1887,marriedexemp,0
1887,childexemp,0
1888,tno,3757
1888,fname,Yoshiaki
1888,lname,Frisby
1888,gender,F
1888,areacode,937
1888,phone,858-6271
1888,city,RISINGSUN
1888,state,OH
1888,zip,43457
1888,maritalstatus,M
1888,haschild,Y
1888,salary,30000
1888,rate,1.5418718
1888,singleexemp,0
1888,marriedexemp,2600
1888,childexemp,1300
1889,tno,3758
1889,fname,Sofya
1889,lname,Kess
1889,gender,F
1889,areacode,802
1889,phone,950-6343
1889,city,WHITE RIVER JUNCTION
1889,state,VT
1889,zip,5009
1889,maritalstatus,S
1889,haschild,Y
1889,salary,100000
1889,rate,4.9946720000000004
1889,singleexemp,3300
1889,marriedexemp,0
1889,childexemp,3300
1890,tno,3759
1890,fname,Shaodi
1890,lname,Dutra
1890,gender,F
1890,areacode,787
1890,phone,242-8549
1890,city,ENSENADA
1890,state,PR
1890,zip,647
1890,maritalstatus,M
1890,haschild,Y
1890,salary,95000
1890,rate,0.0
1890,singleexemp,0
1890,marriedexemp,0
1890,childexemp,0
1891,tno,3760
1891,fname,Annya
1891,lname,Carstensen
1891,gender,M
1891,areacode,302
1891,phone,461-7055
1891,city,NEWARK
1891,state,DE
1891,zip,19718
1891,maritalstatus,S
1891,haschild,Y
1891,salary,35000
1891,rate,4.2454550000000015
1891,singleexemp,110
1891,marriedexemp,0
1891,childexemp,110
1892,tno,3762
1892,fname,Amihai
1892,lname,Lazensky
1892,gender,M
1892,areacode,302
1892,phone,928-9189
1892,city,NEW CASTLE
1892,state,DE
1892,zip,19721
1892,maritalstatus,M
1892,haschild,Y
1892,salary,55000
1892,rate,5.609091
1892,singleexemp,0
1892,marriedexemp,220
1892,childexemp,110
1893,tno,3763
1893,fname,Jaakko
1893,lname,Gronowski
1893,gender,M
1893,areacode,317
1893,phone,661-4144
1893,city,MUNCIE
1893,state,IN
1893,zip,47302
1893,maritalstatus,S
1893,haschild,Y
1893,salary,80000
1893,rate,3.4
1893,singleexemp,1000
1893,marriedexemp,0
1893,childexemp,1000
1894,tno,3764
1894,fname,Nabiel
1894,lname,Heines
1894,gender,M
1894,areacode,203
1894,phone,661-8507
1894,city,BRISTOL
1894,state,CT
1894,zip,6011
1894,maritalstatus,M
1894,haschild,Y
1894,salary,55000
1894,rate,5.0
1894,singleexemp,0
1894,marriedexemp,24500
1894,childexemp,0
1895,tno,3768
1895,fname,Silvano
1895,lname,Alippi
1895,gender,F
1895,areacode,443
1895,phone,161-6144
1895,city,MECHANICSVILLE
1895,state,MD
1895,zip,20659
1895,maritalstatus,M
1895,haschild,Y
1895,salary,90000
1895,rate,4.75
1895,singleexemp,0
1895,marriedexemp,4800
1895,childexemp,2400
1896,tno,3769
1896,fname,Celia
1896,lname,Mosciatti
1896,gender,M
1896,areacode,812
1896,phone,466-1172
1896,city,EVANSVILLE
1896,state,IN
1896,zip,47715
1896,maritalstatus,S
1896,haschild,Y
1896,salary,95000
1896,rate,3.4
1896,singleexemp,1000
1896,marriedexemp,0
1896,childexemp,1000
1897,tno,3770
1897,fname,Ayako
1897,lname,Merckt
1897,gender,M
1897,areacode,401
1897,phone,797-8415
1897,city,LINCOLN
1897,state,RI
1897,zip,2865
1897,maritalstatus,S
1897,haschild,Y
1897,salary,20000
1897,rate,0.0
1897,singleexemp,0
1897,marriedexemp,0
1897,childexemp,0
1898,tno,3771
1898,fname,Nur
1898,lname,Redmiles
1898,gender,M
1898,areacode,978
1898,phone,824-7120
1898,city,FALL RIVER
1898,state,MA
1898,zip,2722
1898,maritalstatus,M
1898,haschild,Y
1898,salary,25000
1898,rate,5.3
1898,singleexemp,0
1898,marriedexemp,7150
1898,childexemp,1000
1899,tno,3777
1899,fname,Conrado
1899,lname,Spadoni
1899,gender,F
1899,areacode,516
1899,phone,168-8787
1899,city,CORTLAND
1899,state,NY
1899,zip,13045
1899,maritalstatus,S
1899,haschild,Y
1899,salary,60000
1899,rate,4.3012195
1899,singleexemp,0
1899,marriedexemp,0
1899,childexemp,1000
1900,tno,3779
1900,fname,Elof
1900,lname,Podilchuk
1900,gender,F
1900,areacode,251
1900,phone,763-4422
1900,city,PANOLA
1900,state,AL
1900,zip,35477
1900,maritalstatus,M
1900,haschild,N
1900,salary,10000
1900,rate,5.0
1900,singleexemp,0
1900,marriedexemp,3000
1900,childexemp,0
1901,tno,3780
1901,fname,Ilona
1901,lname,Simone
1901,gender,F
1901,areacode,205
1901,phone,252-2318
1901,city,AUBURN UNIVERSITY
1901,state,AL
1901,zip,36849
1901,maritalstatus,S
1901,haschild,Y
1901,salary,85000
1901,rate,5.0
1901,singleexemp,1500
1901,marriedexemp,0
1901,childexemp,300
1902,tno,3782
1902,fname,Hideki
1902,lname,McGavran
1902,gender,M
1902,areacode,765
1902,phone,813-6516
1902,city,GUILFORD
1902,state,IN
1902,zip,47022
1902,maritalstatus,S
1902,haschild,Y
1902,salary,20000
1902,rate,3.4
1902,singleexemp,1000
1902,marriedexemp,0
1902,childexemp,1000
1903,tno,3783
1903,fname,Fumiko
1903,lname,Kirtane
1903,gender,M
1903,areacode,954
1903,phone,815-4738
1903,city,MILLIGAN
1903,state,FL
1903,zip,32537
1903,maritalstatus,S
1903,haschild,Y
1903,salary,80000
1903,rate,0.0
1903,singleexemp,0
1903,marriedexemp,0
1903,childexemp,0
1904,tno,3785
1904,fname,Reino
1904,lname,Dehene
1904,gender,M
1904,areacode,787
1904,phone,798-8314
1904,city,GUAYNABO
1904,state,PR
1904,zip,965
1904,maritalstatus,S
1904,haschild,Y
1904,salary,80000
1904,rate,0.0
1904,singleexemp,0
1904,marriedexemp,0
1904,childexemp,0
1905,tno,3787
1905,fname,Setsuko
1905,lname,Lowen
1905,gender,F
1905,areacode,302
1905,phone,242-6269
1905,city,NEWARK
1905,state,DE
1905,zip,19713
1905,maritalstatus,M
1905,haschild,N
1905,salary,45000
1905,rate,4.9272730000000005
1905,singleexemp,0
1905,marriedexemp,220
1905,childexemp,0
1906,tno,3790
1906,fname,Keki
1906,lname,Aluru
1906,gender,F
1906,areacode,901
1906,phone,244-1527
1906,city,CRAWFORD
1906,state,TN
1906,zip,38554
1906,maritalstatus,S
1906,haschild,Y
1906,salary,75000
1906,rate,0.0
1906,singleexemp,0
1906,marriedexemp,0
1906,childexemp,0
1907,tno,3792
1907,fname,Nick
1907,lname,Smahi
1907,gender,M
1907,areacode,304
1907,phone,891-8897
1907,city,SAXON
1907,state,WV
1907,zip,25180
1907,maritalstatus,S
1907,haschild,N
1907,salary,80000
1907,rate,6.5
1907,singleexemp,2000
1907,marriedexemp,0
1907,childexemp,0
1908,tno,3796
1908,fname,Xinan
1908,lname,Bayarri
1908,gender,M
1908,areacode,443
1908,phone,413-7186
1908,city,ANNAPOLIS
1908,state,MD
1908,zip,21409
1908,maritalstatus,S
1908,haschild,Y
1908,salary,60000
1908,rate,4.75
1908,singleexemp,2400
1908,marriedexemp,0
1908,childexemp,2400
1909,tno,3798
1909,fname,Wan
1909,lname,Calvary
1909,gender,M
1909,areacode,704
1909,phone,607-7807
1909,city,CHARLOTTE
1909,state,NC
1909,zip,28203
1909,maritalstatus,M
1909,haschild,N
1909,salary,40000
1909,rate,6.5716779999999995
1909,singleexemp,0
1909,marriedexemp,6600
1909,childexemp,0
1910,tno,3799
1910,fname,Xuequn
1910,lname,Toint
1910,gender,M
1910,areacode,260
1910,phone,705-8884
1910,city,ROCKFIELD
1910,state,IN
1910,zip,46977
1910,maritalstatus,S
1910,haschild,N
1910,salary,35000
1910,rate,3.4
1910,singleexemp,1000
1910,marriedexemp,0
1910,childexemp,0
1911,tno,3801
1911,fname,Dongmyun
1911,lname,Bryce
1911,gender,M
1911,areacode,802
1911,phone,868-4529
1911,city,MONTGOMERY
1911,state,VT
1911,zip,5470
1911,maritalstatus,M
1911,haschild,Y
1911,salary,5000
1911,rate,3.6
1911,singleexemp,0
1911,marriedexemp,6600
1911,childexemp,3300
1912,tno,3802
1912,fname,Wojtek
1912,lname,Fechter
1912,gender,M
1912,areacode,508
1912,phone,156-6386
1912,city,GILBERTVILLE
1912,state,MA
1912,zip,1031
1912,maritalstatus,S
1912,haschild,Y
1912,salary,60000
1912,rate,5.3
1912,singleexemp,3575
1912,marriedexemp,0
1912,childexemp,1000
1913,tno,3803
1913,fname,Subhrajit
1913,lname,Kurematsu
1913,gender,M
1913,areacode,802
1913,phone,260-5195
1913,city,WORCESTER
1913,state,VT
1913,zip,5682
1913,maritalstatus,M
1913,haschild,N
1913,salary,15000
1913,rate,3.6
1913,singleexemp,0
1913,marriedexemp,6600
1913,childexemp,0
1914,tno,3804
1914,fname,Ida
1914,lname,Popp
1914,gender,M
1914,areacode,724
1914,phone,623-4945
1914,city,WYNCOTE
1914,state,PA
1914,zip,19095
1914,maritalstatus,S
1914,haschild,Y
1914,salary,80000
1914,rate,3.07
1914,singleexemp,0
1914,marriedexemp,0
1914,childexemp,0
1915,tno,3805
1915,fname,Santosh
1915,lname,Holloway
1915,gender,M
1915,areacode,251
1915,phone,108-3473
1915,city,VANDIVER
1915,state,AL
1915,zip,35176
1915,maritalstatus,M
1915,haschild,N
1915,salary,55000
1915,rate,5.0
1915,singleexemp,0
1915,marriedexemp,3000
1915,childexemp,0
1916,tno,3807
1916,fname,Guoqiang
1916,lname,D''Agostino
1916,gender,M
1916,areacode,603
1916,phone,332-6783
1916,city,NEWPORT
1916,state,NH
1916,zip,3773
1916,maritalstatus,S
1916,haschild,N
1916,salary,5000
1916,rate,0.0
1916,singleexemp,0
1916,marriedexemp,0
1916,childexemp,0
1917,tno,3809
1917,fname,Jianying
1917,lname,Lutzeler
1917,gender,F
1917,areacode,864
1917,phone,101-4561
1917,city,MARTIN
1917,state,SC
1917,zip,29836
1917,maritalstatus,M
1917,haschild,N
1917,salary,95000
1917,rate,7.0
1917,singleexemp,0
1917,marriedexemp,6600
1917,childexemp,0
1918,tno,3810
1918,fname,Phyllis
1918,lname,Kann
1918,gender,F
1918,areacode,410
1918,phone,459-8265
1918,city,BALTIMORE
1918,state,MD
1918,zip,21281
1918,maritalstatus,M
1918,haschild,N
1918,salary,40000
1918,rate,4.75
1918,singleexemp,0
1918,marriedexemp,4800
1918,childexemp,0
1919,tno,3811
1919,fname,Adamantios
1919,lname,Klusik
1919,gender,M
1919,areacode,678
1919,phone,801-2134
1919,city,LUTHERSVILLE
1919,state,GA
1919,zip,30251
1919,maritalstatus,S
1919,haschild,Y
1919,salary,60000
1919,rate,6.0
1919,singleexemp,2700
1919,marriedexemp,0
1919,childexemp,3000
1920,tno,3812
1920,fname,Chiradeep
1920,lname,Isakowitz
1920,gender,F
1920,areacode,413
1920,phone,132-2182
1920,city,SILVER BEACH
1920,state,MA
1920,zip,2565
1920,maritalstatus,S
1920,haschild,N
1920,salary,95000
1920,rate,5.3
1920,singleexemp,3575
1920,marriedexemp,0
1920,childexemp,0
1921,tno,3813
1921,fname,Aelmut
1921,lname,Babaguchi
1921,gender,M
1921,areacode,980
1921,phone,398-4916
1921,city,WELCOME
1921,state,NC
1921,zip,27374
1921,maritalstatus,S
1921,haschild,N
1921,salary,85000
1921,rate,7.515733999999999
1921,singleexemp,3300
1921,marriedexemp,0
1921,childexemp,0
1922,tno,3816
1922,fname,Shaygan
1922,lname,Hooman
1922,gender,F
1922,areacode,765
1922,phone,491-6775
1922,city,YEOMAN
1922,state,IN
1922,zip,47997
1922,maritalstatus,M
1922,haschild,N
1922,salary,80000
1922,rate,3.4
1922,singleexemp,0
1922,marriedexemp,2000
1922,childexemp,0
1923,tno,3817
1923,fname,Honghai
1923,lname,Etoh
1923,gender,M
1923,areacode,202
1923,phone,690-8817
1923,city,WASHINGTON
1923,state,DC
1923,zip,20527
1923,maritalstatus,M
1923,haschild,Y
1923,salary,10000
1923,rate,4.5
1923,singleexemp,0
1923,marriedexemp,2740
1923,childexemp,1370
1924,tno,3818
1924,fname,Palle
1924,lname,Ragland
1924,gender,M
1924,areacode,304
1924,phone,685-3749
1924,city,MIDKIFF
1924,state,WV
1924,zip,25540
1924,maritalstatus,S
1924,haschild,N
1924,salary,95000
1924,rate,6.5
1924,singleexemp,2000
1924,marriedexemp,0
1924,childexemp,0
1925,tno,3820
1925,fname,Sitaram
1925,lname,Neuhaus
1925,gender,F
1925,areacode,413
1925,phone,231-8073
1925,city,BOSTON
1925,state,MA
1925,zip,2109
1925,maritalstatus,M
1925,haschild,N
1925,salary,75000
1925,rate,5.3
1925,singleexemp,0
1925,marriedexemp,7150
1925,childexemp,0
1926,tno,3821
1926,fname,Lester
1926,lname,Karl
1926,gender,M
1926,areacode,704
1926,phone,223-7444
1926,city,MONROE
1926,state,NC
1926,zip,28111
1926,maritalstatus,S
1926,haschild,N
1926,salary,95000
1926,rate,7.7255244
1926,singleexemp,3300
1926,marriedexemp,0
1926,childexemp,0
1927,tno,3822
1927,fname,Bulent
1927,lname,Wing
1927,gender,F
1927,areacode,860
1927,phone,198-5951
1927,city,HAMPTON
1927,state,CT
1927,zip,6247
1927,maritalstatus,S
1927,haschild,Y
1927,salary,65000
1927,rate,5.0
1927,singleexemp,12750
1927,marriedexemp,0
1927,childexemp,0
1928,tno,3823
1928,fname,Venkatar
1928,lname,Kate
1928,gender,M
1928,areacode,502
1928,phone,638-8631
1928,city,CAVE CITY
1928,state,KY
1928,zip,42127
1928,maritalstatus,M
1928,haschild,Y
1928,salary,50000
1928,rate,4.611111
1928,singleexemp,0
1928,marriedexemp,40
1928,childexemp,20
1929,tno,3826
1929,fname,Yatsuka
1929,lname,Boday
1929,gender,M
1929,areacode,240
1929,phone,948-3203
1929,city,ROCKVILLE
1929,state,MD
1929,zip,20850
1929,maritalstatus,S
1929,haschild,Y
1929,salary,30000
1929,rate,4.75
1929,singleexemp,2400
1929,marriedexemp,0
1929,childexemp,2400
1930,tno,3828
1930,fname,Shannon
1930,lname,Boday
1930,gender,M
1930,areacode,401
1930,phone,174-7527
1930,city,CHARLESTOWN
1930,state,RI
1930,zip,2813
1930,maritalstatus,S
1930,haschild,Y
1930,salary,5000
1930,rate,0.0
1930,singleexemp,0
1930,marriedexemp,0
1930,childexemp,0
1931,tno,3833
1931,fname,Xin
1931,lname,Josifovski
1931,gender,F
1931,areacode,717
1931,phone,231-9594
1931,city,PIPERSVILLE
1931,state,PA
1931,zip,18947
1931,maritalstatus,M
1931,haschild,N
1931,salary,35000
1931,rate,3.07
1931,singleexemp,0
1931,marriedexemp,0
1931,childexemp,0
1932,tno,3834
1932,fname,Wanli
1932,lname,Bel
1932,gender,M
1932,areacode,706
1932,phone,782-8109
1932,city,STAPLETON
1932,state,GA
1932,zip,30823
1932,maritalstatus,M
1932,haschild,N
1932,salary,35000
1932,rate,6.0
1932,singleexemp,0
1932,marriedexemp,5400
1932,childexemp,0
1933,tno,3835
1933,fname,Loay
1933,lname,Suermann
1933,gender,F
1933,areacode,202
1933,phone,343-2967
1933,city,WASHINGTON
1933,state,DC
1933,zip,20393
1933,maritalstatus,M
1933,haschild,Y
1933,salary,50000
1933,rate,9.0
1933,singleexemp,0
1933,marriedexemp,2740
1933,childexemp,1370
1934,tno,3841
1934,fname,Peteris
1934,lname,Beer
1934,gender,M
1934,areacode,802
1934,phone,322-2606
1934,city,SHEFFIELD
1934,state,VT
1934,zip,5866
1934,maritalstatus,S
1934,haschild,N
1934,salary,20000
1934,rate,3.6
1934,singleexemp,3300
1934,marriedexemp,0
1934,childexemp,0
1935,tno,3842
1935,fname,Laird
1935,lname,Schenk
1935,gender,M
1935,areacode,603
1935,phone,676-6014
1935,city,TAMWORTH
1935,state,NH
1935,zip,3886
1935,maritalstatus,S
1935,haschild,Y
1935,salary,50000
1935,rate,0.0
1935,singleexemp,0
1935,marriedexemp,0
1935,childexemp,0
1936,tno,3845
1936,fname,Roberta
1936,lname,Cardinael
1936,gender,M
1936,areacode,301
1936,phone,354-2491
1936,city,BALTIMORE
1936,state,MD
1936,zip,21233
1936,maritalstatus,S
1936,haschild,Y
1936,salary,40000
1936,rate,4.75
1936,singleexemp,2400
1936,marriedexemp,0
1936,childexemp,2400
1937,tno,3850
1937,fname,Bozena
1937,lname,Fischetti
1937,gender,M
1937,areacode,910
1937,phone,119-4859
1937,city,DAVIS
1937,state,NC
1937,zip,28524
1937,maritalstatus,S
1937,haschild,N
1937,salary,100000
1937,rate,7.8304195000000005
1937,singleexemp,3300
1937,marriedexemp,0
1937,childexemp,0
1938,tno,3851
1938,fname,Gennoveffa
1938,lname,Yetto
1938,gender,F
1938,areacode,304
1938,phone,568-1259
1938,city,CHARLESTON
1938,state,WV
1938,zip,25326
1938,maritalstatus,M
1938,haschild,Y
1938,salary,75000
1938,rate,6.5
1938,singleexemp,0
1938,marriedexemp,4000
1938,childexemp,2000
1939,tno,3853
1939,fname,Soloman
1939,lname,Edagawa
1939,gender,F
1939,areacode,901
1939,phone,638-9525
1939,city,MEMPHIS
1939,state,TN
1939,zip,38101
1939,maritalstatus,M
1939,haschild,N
1939,salary,90000
1939,rate,0.0
1939,singleexemp,0
1939,marriedexemp,0
1939,childexemp,0
1940,tno,3854
1940,fname,Ray
1940,lname,Hodel
1940,gender,F
1940,areacode,812
1940,phone,774-9650
1940,city,FULTON
1940,state,IN
1940,zip,46931
1940,maritalstatus,S
1940,haschild,Y
1940,salary,70000
1940,rate,3.4
1940,singleexemp,1000
1940,marriedexemp,0
1940,childexemp,1000
1941,tno,3857
1941,fname,Kemal
1941,lname,Klimov
1941,gender,F
1941,areacode,939
1941,phone,422-4070
1941,city,SAN JUAN
1941,state,PR
1941,zip,936
1941,maritalstatus,M
1941,haschild,N
1941,salary,85000
1941,rate,0.0
1941,singleexemp,0
1941,marriedexemp,0
1941,childexemp,0
1942,tno,3859
1942,fname,Abderrazak
1942,lname,Duijvestijn
1942,gender,M
1942,areacode,317
1942,phone,816-6657
1942,city,FLAT ROCK
1942,state,IN
1942,zip,47234
1942,maritalstatus,M
1942,haschild,N
1942,salary,65000
1942,rate,3.4
1942,singleexemp,0
1942,marriedexemp,2000
1942,childexemp,0
1943,tno,3860
1943,fname,Cor
1943,lname,Jungmann
1943,gender,M
