2450.phone,,175-4095
15360.lname,,McReynolds
9697.marriedexemp,258,206
6936.phone,,108-7605
5107.lname,,Hansdah
3515.rate,,0
16029.haschild,,Y
2554.lname,,Pozo
16749.state,,GA
15191.salary,65014,65000
2535.rate,,3.9
7698.salary,85100,85000
14802.city,,CROCHERON
4787.state,,MI
8910.state,,IL
14587.marriedexemp,53,0
1271.gender,,F
10657.maritalstatus,,M
16019.gender,,M
5279.gender,,F
2658.salary,50011,50000
16446.city,,PROVIDENCE
17717.childexemp,16,0
7470.city,,BELLVUE
5297.childexemp,42,0
7752.state,,MN
1854.marriedexemp,91,0
19651.childexemp,38,0
3974.childexemp,62,0
6877.city,,SUN CITY
15880.rate,,3.9
3068.singleexemp,2128,2100
16769.haschild,,Y
15601.state,,NH
6401.rate,,0
5840.rate,,1.9407895
9030.city,,SALT LAKE CITY
9496.state,,NE
17962.haschild,,Y
7753.city,,VIDA
14399.rate,,5.35
1980.lname,,Wegerle
9219.phone,,317-9707
8019.maritalstatus,,M
9619.haschild,,Y
3191.rate,,3.9
5362.marriedexemp,32,0
18500.rate,,7
18188.childexemp,34,0
18090.childexemp,1380,1300
12693.lname,,Perfilyeva
9316.phone,,368-2269
15618.haschild,,N
19242.salary,45077,45000
431.salary,85015,85000
6798.state,,KS
5728.phone,,427-3908
18256.singleexemp,2874,2850
14553.city,,FREEPORT
10016.haschild,,Y
14293.singleexemp,61,0
14126.salary,40010,40000
6303.maritalstatus,,S
6332.singleexemp,26,0
6792.childexemp,27,0
9196.rate,,4.330183
19145.maritalstatus,,S
19330.lname,,Meysembourg
2797.marriedexemp,5473,5400
17201.childexemp,1943,1900
2680.marriedexemp,96,0
17205.marriedexemp,99,0
16709.marriedexemp,1856,1800
13995.childexemp,2314,2300
11494.state,,AL
18468.maritalstatus,,M
7098.city,,PUEBLO
917.salary,10072,10000
4772.salary,80048,80000
1221.gender,,M
17948.city,,SHEEP SPRINGS
690.state,,KY
10469.rate,,9
5443.lname,,Hatkanagalekar
13202.gender,,M
16675.marriedexemp,66,40
10321.singleexemp,7,0
4152.childexemp,281,272
9638.gender,,F
10243.singleexemp,45,0
2285.marriedexemp,221,174
13828.city,,LIBERTY
10665.city,,MILROY
18801.city,,DIGHTON
9820.maritalstatus,,S
17476.haschild,,Y
11466.city,,WARREN
3891.haschild,,Y
17681.marriedexemp,30,0
656.marriedexemp,10,0
18046.rate,,3.07
1962.salary,35075,35000
9708.rate,,7
568.haschild,,Y
697.rate,,3.4
18595.maritalstatus,,M
10041.singleexemp,92,0
10137.lname,,Meurs
14244.phone,,241-9116
18856.childexemp,3,0
9524.marriedexemp,52,0
14239.lname,,Rovan
11210.haschild,,Y
17442.salary,80070,80000
1078.city,,LOUISVILLE
8688.gender,,M
18971.phone,,501-8649
18557.marriedexemp,5,0
59.city,,BURBANK
12590.singleexemp,78,0
1789.state,,NH
15984.phone,,200-8619
6733.singleexemp,6,0
19589.childexemp,23,0
12919.rate,,5.95
1964.gender,,M
15829.singleexemp,36,0
15113.maritalstatus,,S
14084.childexemp,2,0
817.gender,,M
15900.haschild,,Y
206.maritalstatus,,S
12816.marriedexemp,5,0
16805.singleexemp,59,0
16203.maritalstatus,,M
12512.marriedexemp,78,0
16892.maritalstatus,,M
1970.city,,COULEE CITY
10640.rate,,7.875
4949.phone,,993-5179
7210.singleexemp,2082,2000
14066.singleexemp,186,110
2928.maritalstatus,,S
15546.gender,,F
11968.city,,LAKE CHARLES
12397.phone,,213-6374
16884.lname,,Sadaoui
1696.singleexemp,77,0
1736.haschild,,N
15780.city,,LA JOLLA
12787.gender,,F
10064.city,,MINNEAPOLIS
16051.gender,,F
12377.haschild,,Y
19489.haschild,,N
1308.marriedexemp,9,0
18944.city,,DEQUINCY
6428.city,,WASHINGTON
2712.singleexemp,52,0
8036.rate,,3.07
18230.childexemp,64,0
11552.phone,,434-9244
7900.haschild,,N
12796.lname,,Velasevic
17054.phone,,783-8202
1553.gender,,F
2222.lname,,Kurien
17506.lname,,Utke
10168.state,,ID
13209.maritalstatus,,M
14085.phone,,781-9463
7796.gender,,M
12828.maritalstatus,,M
10228.haschild,,Y
17241.rate,,0
226.salary,30035,30000
12341.singleexemp,9,0
5287.salary,100013,100000
13062.haschild,,Y
17738.rate,,5.75
17957.haschild,,Y
6199.maritalstatus,,S
16464.maritalstatus,,M
16924.marriedexemp,98,0
16228.city,,SHICKLEY
8378.lname,,Spirkovska
6838.marriedexemp,286,220
11413.singleexemp,15,0
10923.rate,,0
645.city,,JASPER
13663.salary,45057,45000
15145.marriedexemp,76,0
10256.rate,,0
11636.childexemp,47,0
17280.state,,MA
4755.rate,,9.3
17389.haschild,,N
13765.phone,,770-9701
15012.haschild,,Y
7706.haschild,,Y
17143.maritalstatus,,S
16009.rate,,0
15178.singleexemp,3187,3100
3800.haschild,,N
6440.marriedexemp,38,0
13930.marriedexemp,63,0
6025.gender,,F
18362.gender,,F
17438.childexemp,37,0
19162.city,,NEW ORLEANS
40.haschild,,Y
13315.phone,,976-7967
13686.singleexemp,98,0
1308.lname,,Worona
12416.rate,,7.8
17402.gender,,M
992.childexemp,84,0
6369.lname,,Shanblatt
8541.marriedexemp,56,0
9343.salary,30008,30000
17200.haschild,,N
10155.lname,,Deemter
16608.childexemp,14,0
12717.maritalstatus,,M
10888.gender,,M
6316.phone,,843-1254
10818.gender,,F
4499.salary,50019,50000
14583.haschild,,N
8846.lname,,Melville
17184.state,,NJ
9141.lname,,Ekenberg
7875.marriedexemp,6658,6600
10201.phone,,115-3976
8374.state,,WI
13367.singleexemp,81,0
15398.marriedexemp,4273,4200
8786.maritalstatus,,S
2699.maritalstatus,,M
4734.haschild,,Y
12777.gender,,M
9219.rate,,0
4990.rate,,5.35
1946.singleexemp,66,0
13833.salary,90081,90000
358.phone,,633-6149
12057.singleexemp,2424,2400
19375.lname,,Gurevitch
14226.state,,TN
19114.haschild,,Y
5955.marriedexemp,6652,6600
18394.childexemp,57,0
18269.gender,,F
12815.marriedexemp,7228,7150
1404.rate,,5.3
6352.childexemp,70,20
14164.state,,MI
16899.singleexemp,12,0
13761.marriedexemp,1830,1800
11728.maritalstatus,,S
19430.gender,,F
12733.salary,20065,20000
13708.lname,,Elston
4820.childexemp,40,0
7714.marriedexemp,62,0
12809.haschild,,N
5052.state,,VT
11392.gender,,M
1717.marriedexemp,66,0
11469.state,,MD
18843.singleexemp,16,0
8393.gender,,F
14257.gender,,M
3892.lname,,Mazenc
9703.lname,,Kohen
1242.phone,,908-2582
4180.city,,HERNDON
10783.haschild,,Y
19251.phone,,721-5558
7594.singleexemp,98,0
11499.maritalstatus,,M
8587.childexemp,25,0
19737.lname,,Stevenson
7635.state,,AL
11148.lname,,Weinberg
11410.gender,,F
1196.childexemp,24,0
12421.childexemp,2448,2400
3509.gender,,M
5206.haschild,,Y
3017.gender,,M
5768.salary,85035,85000
19281.city,,CARSON
15532.marriedexemp,37,0
9341.state,,AR
5040.maritalstatus,,M
13483.haschild,,N
12074.singleexemp,796,700
13304.haschild,,N
4709.city,,HONOLULU
19182.marriedexemp,6687,6600
3103.marriedexemp,71,0
9044.marriedexemp,4842,4800
12739.childexemp,19,0
17212.marriedexemp,241,174
7704.state,,OR
3392.city,,BAYAMON
6713.maritalstatus,,M
8418.gender,,F
11827.gender,,F
16144.salary,95029,95000
13791.rate,,4.11
2290.phone,,370-6202
16030.gender,,M
666.childexemp,48,0
1668.city,,MOFFAT
9177.gender,,M
7262.city,,KNOX
9318.singleexemp,6024,6000
1595.haschild,,N
382.marriedexemp,32,0
1582.gender,,M
14326.haschild,,Y
751.state,,MD
13971.phone,,835-8012
9052.childexemp,342,272
10764.maritalstatus,,M
11542.haschild,,N
14341.rate,,0
4190.rate,,4.75
17125.state,,GA
10506.childexemp,35,0
1152.city,,VILLISCA
831.rate,,0
2450.haschild,,Y
6980.salary,85087,85000
6646.rate,,0
4129.singleexemp,2036,2000
14222.phone,,650-9289
18900.phone,,418-1876
4944.salary,95015,95000
16252.rate,,3.5
14029.haschild,,Y
5673.childexemp,1091,1000
2410.city,,MORGAN CITY
10042.haschild,,N
17056.rate,,2.3717437
12566.haschild,,N
17432.state,,VA
16452.state,,AL
224.lname,,Schnoebelen
5543.city,,DOUGLASVILLE
547.state,,CA
14765.maritalstatus,,S
577.singleexemp,33,0
15849.singleexemp,61,0
9692.singleexemp,51,0
4127.salary,45092,45000
6680.gender,,M
5673.state,,NY
12639.singleexemp,47,0
15830.city,,PICACHO
11849.phone,,447-3196
12166.singleexemp,47,0
19542.gender,,M
13950.haschild,,Y
4741.childexemp,90,0
11448.childexemp,85,0
10289.singleexemp,2193,2100
16274.lname,,Bolzoni
16086.state,,OK
15881.maritalstatus,,M
6046.rate,,8.25
9020.city,,DENVER
4355.childexemp,73,0
5307.haschild,,Y
278.maritalstatus,,M
18088.marriedexemp,68,0
19558.haschild,,Y
17579.lname,,Senouci
1937.maritalstatus,,S
1581.lname,,Bitter
11366.marriedexemp,69,0
19780.lname,,Iorio
6913.salary,45097,45000
4714.haschild,,N
1311.salary,5049,5000
979.phone,,724-8331
18508.rate,,6.9
10981.salary,70024,70000
13262.city,,OCOEE
17307.salary,5036,5000
4681.state,,RI
14394.city,,CLAYVILLE
16640.rate,,6.25
8057.marriedexemp,45,0
8269.marriedexemp,4297,4200
8659.gender,,F
5649.lname,,Norrish
12343.rate,,0
6251.haschild,,N
18718.salary,85063,85000
18140.salary,5088,5000
681.lname,,Rohall
9135.gender,,F
7445.lname,,Rachel
3643.singleexemp,91,0
5073.salary,90010,90000
16245.salary,95072,95000
17310.marriedexemp,4051,4000
5014.singleexemp,55,0
14352.rate,,9
8571.phone,,796-9973
4418.haschild,,Y
12001.state,,WI
2972.rate,,6.84
4202.marriedexemp,40,0
16631.singleexemp,71,0
11364.salary,40031,40000
1669.salary,70035,70000
14194.state,,FL
5890.phone,,153-2744
16617.maritalstatus,,M
15233.state,,MA
6413.marriedexemp,9,0
19177.state,,NM
15295.phone,,596-5663
16894.lname,,Rennert
2158.singleexemp,50,0
12985.phone,,114-8070
2708.salary,100061,100000
8383.rate,,5.3
10086.gender,,M
6743.city,,OSHKOSH
5107.childexemp,2059,2000
10172.state,,NC
19139.lname,,Beyers
4441.childexemp,39,0
5126.rate,,5
10951.gender,,M
19580.phone,,597-1697
10360.singleexemp,9,0
71.maritalstatus,,M
9811.phone,,289-8290
8757.gender,,F
14436.haschild,,N
17586.marriedexemp,96,0
4303.state,,DC
15351.salary,65094,65000
11906.state,,MT
1280.singleexemp,85,0
12419.childexemp,67,0
14799.lname,,Abb
1186.state,,MI
5409.marriedexemp,26,0
5652.maritalstatus,,S
11736.singleexemp,2026,2000
1069.gender,,M
1624.childexemp,17,0
2317.singleexemp,28,0
5165.childexemp,53,0
12894.gender,,M
9869.childexemp,2448,2400
15946.city,,BURRTON
4706.city,,LACKLAND A F B
131.maritalstatus,,S
11311.gender,,M
19635.gender,,F
16394.haschild,,N
11641.salary,15019,15000
17721.childexemp,1598,1500
3063.maritalstatus,,S
16169.childexemp,72,0
8215.state,,IL
3074.phone,,950-5495
3101.haschild,,N
17829.gender,,M
11253.marriedexemp,33,0
7796.singleexemp,19,0
16821.lname,,Tokai
6679.state,,IA
5796.haschild,,N
1104.gender,,M
15997.gender,,M
3915.maritalstatus,,M
9452.marriedexemp,83,0
19892.salary,80064,80000
6909.gender,,F
11863.haschild,,N
17976.lname,,Kogge
8492.phone,,109-7160
7174.marriedexemp,17,0
7581.lname,,Stroustrup
14497.gender,,M
1081.rate,,8.5
8691.lname,,Bothner
9107.singleexemp,68,0
1085.gender,,F
12725.state,,KY
14353.salary,65097,65000
11434.rate,,5.3
14645.city,,SEATTLE
17097.phone,,349-2194
15246.salary,25080,25000
1802.childexemp,2060,2000
16031.state,,WV
5923.childexemp,1916,1900
17034.rate,,6.45
8495.haschild,,N
3216.childexemp,434,400
11223.haschild,,N
17120.rate,,6.84
3202.haschild,,N
4141.salary,85075,85000
18564.lname,,Grobel
19842.lname,,Guetari
10572.childexemp,1094,1000
19233.phone,,628-3659
3405.city,,NASHVILLE
8184.marriedexemp,4593,4500
19443.childexemp,3304,3300
18330.singleexemp,96,0
16598.childexemp,3304,3300
14579.phone,,112-7639
5084.rate,,5.6626635
9685.city,,TOPEKA
6546.maritalstatus,,M
6222.childexemp,223,159
16444.maritalstatus,,M
18253.maritalstatus,,M
16089.rate,,3.5
10217.gender,,M
164.childexemp,84,0
15951.lname,,Tjiang
18113.haschild,,Y
14754.gender,,M
14553.marriedexemp,5761,5700
2608.haschild,,Y
138.maritalstatus,,S
10885.lname,,Akbar
16599.lname,,Lakshmanan
17773.singleexemp,4561,4500
13612.city,,PAYSON
13133.state,,ND
14893.gender,,F
6958.rate,,5
12274.rate,,5.4444447
13566.haschild,,Y
16543.city,,MC CASKILL
9687.city,,ASSONET
8791.state,,KS
15750.haschild,,N
5903.haschild,,Y
2970.state,,OH
7652.childexemp,3144,3100
4987.rate,,0
16762.state,,AL
8720.state,,TX
10375.singleexemp,41,0
2279.marriedexemp,245,206
9098.childexemp,71,0
18301.state,,ME
18045.childexemp,28,0
2647.lname,,Guth
10497.state,,TX
9223.state,,AR
18002.lname,,Pappas
8252.marriedexemp,35,0
14838.maritalstatus,,S
19630.state,,OR
19604.singleexemp,41,0
14607.lname,,Gopfrich
1234.salary,45018,45000
2459.phone,,181-7690
8398.gender,,F
9346.marriedexemp,5770,5700
9868.salary,5049,5000
10506.state,,VA
9600.gender,,M
116.state,,WV
4871.lname,,Parrow
11224.phone,,317-6105
18861.city,,KEISTERVILLE
4052.rate,,9
12683.lname,,Andernach
9847.haschild,,N
12059.singleexemp,1112,1040
3256.childexemp,93,0
11292.state,,CA
1970.lname,,Engbersen
8658.marriedexemp,2057,2000
18231.maritalstatus,,S
9623.marriedexemp,18,0
18749.maritalstatus,,M
6593.rate,,6.9
15244.maritalstatus,,S
16107.state,,RI
16603.lname,,Frolund
17994.city,,MESA
15861.maritalstatus,,M
15120.salary,70032,70000
12131.city,,DEERING
6655.lname,,Bogle
2856.childexemp,7,0
8538.phone,,383-7333
10811.lname,,Iwanski
14338.state,,HI
4410.marriedexemp,52,0
10768.singleexemp,75,0
18142.singleexemp,169,103
4061.rate,,6.25
13513.maritalstatus,,M
10553.haschild,,Y
4058.gender,,F
3093.gender,,M
4587.phone,,690-4109
18084.city,,PETERSBURG
7611.maritalstatus,,S
14202.state,,NE
13050.marriedexemp,9001,9000
15805.salary,50052,50000
19684.gender,,M
13493.rate,,6
7807.singleexemp,65,0
2220.childexemp,2568,2475
1231.gender,,M
3015.phone,,464-8981
7459.lname,,Schild
3427.gender,,F
18533.singleexemp,133,40
6994.maritalstatus,,M
19317.lname,,Galand
17714.childexemp,285,272
16656.gender,,F
16142.state,,OH
10905.haschild,,N
11785.childexemp,173,159
13247.marriedexemp,93,0
12445.childexemp,16,0
13576.phone,,407-3154
4342.rate,,6.45
2773.city,,SYRACUSE
8242.haschild,,Y
4134.salary,15057,15000
16398.maritalstatus,,S
10748.rate,,3
6147.marriedexemp,24538,24500
1775.lname,,Gargouri
9842.rate,,0
18922.gender,,M
12419.singleexemp,33,0
12434.phone,,721-5888
13255.city,,CROOKS
2367.marriedexemp,238,174
19622.phone,,563-4738
11365.state,,NM
14272.state,,WY
3767.salary,5053,5000
201.maritalstatus,,S
1365.maritalstatus,,M
16080.city,,TRIPP
12694.lname,,Raveh
9367.phone,,342-8277
4951.lname,,Muldner
610.lname,,Valette
17114.singleexemp,91,0
11955.phone,,161-8920
8269.lname,,Lipson
3850.rate,,6.25
54.rate,,1.7
18493.rate,,0
2937.city,,ARLINGTON
16088.singleexemp,107,40
2456.singleexemp,1061,1000
1909.rate,,5.1414094
1500.rate,,7.410839
11460.gender,,F
17219.state,,SD
8477.state,,PA
4844.childexemp,15,0
19789.phone,,663-2243
5161.state,,HI
10042.lname,,Seyfer
3655.haschild,,N
8360.city,,NEWVILLE
14993.singleexemp,46,0
17993.gender,,M
2230.salary,25053,25000
14777.salary,50073,50000
12989.singleexemp,84,0
17509.singleexemp,2002,2000
13717.marriedexemp,1871,1800
15846.gender,,F
8785.state,,AL
2844.maritalstatus,,M
14357.haschild,,Y
8796.maritalstatus,,M
14398.city,,FARMERSBURG
10997.state,,NM
13015.city,,WHEELER ARMY AIRFIELD
16893.lname,,Poupard
6907.marriedexemp,51,0
10263.maritalstatus,,S
5375.marriedexemp,95,0
10081.haschild,,N
3852.state,,WV
6662.phone,,884-9341
6257.salary,65048,65000
14160.haschild,,Y
7257.lname,,Jouvelot
11816.marriedexemp,25,0
5364.maritalstatus,,M
9491.gender,,F
17627.lname,,Camacho
18749.state,,MA
1876.rate,,0
709.city,,CEDAR
4122.phone,,502-6392
6143.singleexemp,68,0
16175.state,,KY
12377.singleexemp,133,110
18666.rate,,0
862.maritalstatus,,M
3294.childexemp,2032,2000
3466.city,,FT MITCHELL
10353.phone,,703-7289
6375.lname,,Assadi
16652.singleexemp,34,0
18073.state,,VT
14493.rate,,0
6723.childexemp,56,0
14429.phone,,631-4423
476.phone,,845-7069
1143.rate,,5.3
9986.childexemp,24,0
11721.city,,ROCHESTER
7429.rate,,6.5
1490.phone,,932-7755
18261.childexemp,6,0
16799.state,,AL
6363.childexemp,39,0
13581.maritalstatus,,M
18355.salary,45088,45000
14985.lname,,Emmert
19686.singleexemp,1043,1040
12131.maritalstatus,,S
18186.rate,,6.361888
15601.lname,,Wold
18045.haschild,,Y
299.city,,LONDONDERRY
15106.state,,NC
15549.salary,25044,25000
3257.gender,,F
11661.maritalstatus,,M
10716.lname,,Loffredo
7510.city,,STREETER
99.city,,MERIDIAN
1856.city,,FORT WAYNE
16260.phone,,642-9760
12081.childexemp,1955,1900
797.city,,SAN JUAN
17483.gender,,F
12611.singleexemp,2709,2700
16522.lname,,Benaloh
2243.state,,NH
14587.city,,CLAY CITY
13500.maritalstatus,,S
17481.rate,,5.3
4172.rate,,3.49
433.salary,35013,35000
19711.salary,100059,100000
11438.haschild,,N
4129.salary,5030,5000
7609.city,,MORONI
12198.state,,MD
13033.rate,,5.3
4517.rate,,0
15361.haschild,,Y
12830.phone,,396-5096
1614.rate,,7
5193.city,,LOS ANGELES
9056.rate,,7
1429.state,,ND
6904.marriedexemp,6,0
15913.lname,,Dittert
13442.lname,,Piccoli
15402.state,,NC
202.city,,FORT MILL
3064.salary,75044,75000
3223.state,,MA
19558.childexemp,88,0
10194.state,,MD
5397.maritalstatus,,M
17466.haschild,,N
4331.city,,CAMDEN
14606.maritalstatus,,M
9912.state,,NE
17238.salary,75009,75000
18672.lname,,Oshisanwo
16566.marriedexemp,1,0
3152.lname,,Skurczynski
1986.singleexemp,58,0
14405.gender,,F
16964.salary,10048,10000
17421.childexemp,1980,1900
11595.haschild,,N
19141.rate,,0
16462.rate,,6
16168.gender,,M
17539.haschild,,N
10941.rate,,3.4
14709.rate,,0
3730.phone,,225-5368
13257.salary,10004,10000
16675.childexemp,30,20
9560.lname,,Koide
10279.city,,VERDI
18645.rate,,0
15783.maritalstatus,,S
13899.marriedexemp,36,0
4730.phone,,252-3367
2292.childexemp,42,0
15832.maritalstatus,,S
18622.state,,NE
18124.maritalstatus,,S
18844.salary,80052,80000
15487.gender,,M
15141.maritalstatus,,M
3690.lname,,Desbois
18667.gender,,M
13164.city,,TURIN
18175.gender,,M
6623.salary,45086,45000
6219.gender,,M
604.lname,,Xiaoshan
7821.gender,,M
19445.haschild,,N
19629.salary,70084,70000
10920.singleexemp,9,0
1125.singleexemp,2017,2000
11132.maritalstatus,,M
19959.haschild,,N
12266.marriedexemp,36,0
8196.maritalstatus,,S
2038.childexemp,38,0
15701.rate,,4.0235424
15051.phone,,629-5686
12325.lname,,Leitjen
1635.haschild,,N
9287.marriedexemp,63,0
11189.state,,DC
17387.rate,,5
1486.salary,100033,100000
1300.state,,IL
7573.singleexemp,47,0
4995.lname,,Avouris
18885.state,,OK
1971.childexemp,85,20
13158.salary,60009,60000
8683.rate,,3.9
17650.city,,WOOLLUM
14400.gender,,M
5829.singleexemp,18,0
16811.maritalstatus,,M
4358.singleexemp,85,0
6274.maritalstatus,,M
8143.marriedexemp,2044,2000
2129.childexemp,2309,2250
11232.phone,,655-2165
2939.lname,,Chalamaiah
6638.lname,,Tani
19156.maritalstatus,,M
5468.marriedexemp,24516,24500
5191.marriedexemp,8,0
16218.maritalstatus,,M
981.childexemp,3332,3300
7240.haschild,,N
5382.salary,35047,35000
17062.rate,,5
15028.salary,60092,60000
10543.phone,,151-3976
13809.state,,NE
5177.salary,95091,95000
841.childexemp,3319,3300
8210.lname,,Etzion
18299.rate,,0
16488.childexemp,86,0
1920.city,,HENDERSON
8004.marriedexemp,42,40
3120.state,,GA
5095.singleexemp,3,0
4991.gender,,M
16748.singleexemp,100,0
19092.marriedexemp,7,0
13174.state,,CO
18702.gender,,M
2468.singleexemp,50,0
14646.gender,,F
12075.lname,,Parnas
18802.childexemp,57,0
9243.city,,LINDON
17089.state,,MD
18351.maritalstatus,,S
14307.salary,55047,55000
8490.city,,EGEGIK
20000.haschild,,Y
2706.haschild,,Y
9951.phone,,183-5580
2294.gender,,M
19271.haschild,,N
5414.haschild,,Y
9669.childexemp,34,0
16306.maritalstatus,,M
13946.marriedexemp,1420,1400
8052.phone,,926-9502
10004.phone,,487-9145
17465.gender,,F
8438.haschild,,N
10608.city,,WAIMEA
771.rate,,7
17787.childexemp,33,0
17018.salary,15026,15000
16343.state,,NM
15518.maritalstatus,,S
11352.rate,,5.3
11031.salary,65079,65000
8212.childexemp,99,0
3431.haschild,,Y
3779.marriedexemp,284,206
18961.gender,,F
8829.state,,WA
14019.gender,,F
15354.phone,,805-8962
5102.gender,,M
173.singleexemp,1463,1370
17529.marriedexemp,2691,2600
5810.gender,,F
3416.phone,,638-6668
15998.maritalstatus,,S
17569.salary,85086,85000
11271.rate,,5
10585.gender,,F
16170.lname,,Demiris
14163.rate,,0
14216.childexemp,2448,2400
10567.state,,IL
18900.city,,NEW BERN
10257.maritalstatus,,M
6663.maritalstatus,,S
19959.childexemp,27,0
5941.gender,,F
1893.city,,FELTON
2932.lname,,Fanti
18868.gender,,F
16138.haschild,,Y
17322.childexemp,81,0
13700.phone,,881-2907
15439.gender,,M
19832.salary,25030,25000
17778.city,,CHAPLIN
13213.maritalstatus,,M
6510.phone,,310-3542
14756.maritalstatus,,S
13598.marriedexemp,37,0
6493.singleexemp,3362,3300
9361.salary,65019,65000
13198.childexemp,3327,3300
5635.marriedexemp,34,0
15304.salary,15008,15000
11969.marriedexemp,1,0
19497.salary,30022,30000
16257.gender,,F
18041.phone,,830-9341
1628.city,,WARD COVE
13552.city,,GHENT
7.marriedexemp,98,0
8734.phone,,953-9339
19038.marriedexemp,6698,6600
15171.haschild,,N
19068.childexemp,1225,1200
599.singleexemp,62,0
10939.haschild,,N
8675.phone,,720-2836
19899.marriedexemp,45,0
14925.singleexemp,1589,1500
1911.lname,,Sindoni
5637.maritalstatus,,S
4766.maritalstatus,,S
18661.childexemp,74,0
11743.haschild,,Y
5921.maritalstatus,,S
3435.phone,,447-5588
1996.phone,,147-6853
208.gender,,F
7770.gender,,F
17294.singleexemp,3301,3300
8528.haschild,,N
16095.singleexemp,77,20
14512.marriedexemp,97,0
18594.lname,,Mitsuhashi
7876.haschild,,N
17375.phone,,387-5389
13175.singleexemp,87,0
11657.lname,,Green
16108.marriedexemp,64,0
186.phone,,663-6848
6081.salary,65024,65000
10348.childexemp,1056,1000
394.childexemp,45,0
9737.marriedexemp,218,206
12966.city,,CRANSTON
14679.gender,,F
5521.marriedexemp,2765,2740
6423.city,,DELAWARE
8536.maritalstatus,,M
16426.singleexemp,2480,2400
514.marriedexemp,38,0
8685.maritalstatus,,M
17163.maritalstatus,,M
16431.maritalstatus,,S
18985.rate,,0
13854.phone,,738-9810
14014.rate,,0
4694.singleexemp,69,0
17480.phone,,518-7265
4455.state,,WI
8014.haschild,,N
8162.marriedexemp,72,0
10490.childexemp,2371,2300
19593.rate,,4.475
3026.haschild,,Y
8897.childexemp,82,0
3539.singleexemp,2094,2000
6770.phone,,826-1301
8744.singleexemp,68,0
18511.singleexemp,55,0
10461.salary,100071,100000
1572.salary,70043,70000
19355.maritalstatus,,M
3184.city,,WEST CORNWALL
7408.gender,,F
16397.haschild,,Y
14595.marriedexemp,56,0
1644.maritalstatus,,S
1188.haschild,,N
8753.childexemp,1263,1200
8441.lname,,Nudd
2255.rate,,7
9293.childexemp,76,0
812.haschild,,Y
17174.lname,,Jervis
13768.maritalstatus,,M
479.maritalstatus,,S
2803.city,,MUNCIE
13843.lname,,Maierhofer
476.gender,,M
10028.childexemp,4,0
15517.maritalstatus,,S
1901.phone,,212-7721
5753.city,,EL JOBEAN
18426.singleexemp,74,0
938.city,,MECOSTA
1298.state,,TX
10243.childexemp,81,0
11064.rate,,4.127439
8847.state,,AL
10275.phone,,998-5976
14591.rate,,5
4410.maritalstatus,,S
3092.phone,,397-4429
3699.haschild,,Y
10215.marriedexemp,61,0
3007.salary,5087,5000
14339.rate,,0
14745.marriedexemp,6684,6600
15736.maritalstatus,,M
3147.phone,,851-6487
4586.salary,65049,65000
12334.lname,,Paradis
10078.childexemp,25,0
1255.maritalstatus,,M
14939.childexemp,1043,1000
9739.singleexemp,6,0
14359.salary,15069,15000
9335.maritalstatus,,S
2188.lname,,Arizio
6141.lname,,Craddock
15104.state,,IN
14845.phone,,324-1458
830.rate,,3.6
11800.state,,NV
14688.phone,,469-7382
8140.city,,ERSKINE
6959.singleexemp,53,0
5626.singleexemp,6095,6000
15843.childexemp,1415,1370
14504.maritalstatus,,S
10757.gender,,M
7889.city,,SOUTHMAYD
3597.rate,,4.483333
6930.haschild,,N
15202.gender,,F
8663.phone,,107-5666
6506.state,,IN
5014.phone,,151-9225
2821.lname,,Schain
276.state,,NE
3012.singleexemp,156,103
16869.lname,,Gehringer
5132.state,,MA
19104.state,,NY
17410.city,,JAMAICA
7019.salary,40014,40000
3899.haschild,,N
11113.rate,,2.3932838
8112.gender,,F
8159.phone,,969-1318
9114.maritalstatus,,S
13188.haschild,,Y
1733.gender,,M
18074.state,,AR
10974.marriedexemp,65,0
180.state,,PA
10266.phone,,300-4317
3421.city,,PALO VERDE
332.phone,,824-2741
19872.salary,25094,25000
19234.haschild,,N
12639.childexemp,2851,2850
15717.singleexemp,1390,1300
1882.state,,HI
19532.phone,,137-2951
16677.haschild,,Y
1202.haschild,,Y
9013.gender,,M
9108.maritalstatus,,S
2871.gender,,M
17823.haschild,,N
8496.gender,,F
16115.maritalstatus,,M
16450.lname,,Qureshi
4436.gender,,M
4409.salary,15062,15000
11438.marriedexemp,16,0
12326.salary,15008,15000
6899.city,,HYGIENE
1328.city,,OCEAN VIEW
7956.lname,,Schmies
724.gender,,M
6238.childexemp,43,0
13512.city,,SUSANVILLE
5700.singleexemp,97,0
17702.childexemp,68,0
17557.phone,,565-9878
3167.singleexemp,3586,3575
16197.city,,CONASAUGA
1767.childexemp,70,0
7196.phone,,182-6465
10303.marriedexemp,3035,3000
9925.lname,,Halper
16474.haschild,,N
10294.maritalstatus,,M
8564.singleexemp,2483,2475
9540.gender,,M
8908.salary,20017,20000
2478.phone,,742-2789
9948.haschild,,Y
9908.city,,BEULAH
11803.rate,,5
12975.phone,,215-7560
14373.state,,NC
5914.state,,AZ
7237.rate,,5
1460.city,,LITTLETON
5499.phone,,302-3883
6730.salary,15045,15000
594.maritalstatus,,M
18972.salary,75021,75000
11115.haschild,,Y
15839.lname,,Valadier
1500.city,,HILDEBRAN
11333.marriedexemp,83,0
1398.phone,,629-9127
3461.state,,MN
12978.state,,MS
17695.maritalstatus,,S
9474.state,,DC
