index,name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
35046,Abdalla_Susannne,Hoare,182,Gulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
35070,Abdalla_Susannne,Hoare,982,Gulfport,Defneder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
35264,Abdalla_Susannne,Hoare,198h2,Gulfport,efender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
35479,Abdalla_Susannne,Hoare,982,Gulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
35654,Abdalla_Susannne,Hoare,182,Gulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
35656,Abdalla_Susannne,Hoare,182,Gulfport,Defendr,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
35763,Abdalla_Susannne,Hoare,192,Gulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
35976,Abdalla_Susannne,Hoare,982,Gulfport,Defendr,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
36043,Abdalla_Susannne,Hoare,1r982,Gulfpotr,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
36136,Abdalla_Susannne,Hoare,982,Gulfpotr,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
36292,Abdalla_Susannne,Hoare,19v82,Gulpfort,Defpender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
36339,Abdalla_Susannne,Hoare,1892,Gutlfport,eDfender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
36341,Abdalla_Susannne,Hoare,1v982,Gufport,Defendher,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
36555,Abdalla_Susannne,Hoare,982,Gulfoprt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
37390,Abdalla_Susannne,Hoare,1892,Gulfporht,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
37589,Abdalla_Susannne,Hoare,198j2,Glfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
37797,Abdalla_Susannne,Hoare,192,eGulfport,Defener,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
37975,Abdalla_Susannne,Hoare,192,Gulzfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
37982,Abdalla_Susannne,Hoare,19s82,ulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
38351,Abdalla_Susannne,Hoare,1c982,Gulfporgt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
38909,Abdalla_Susannne,Hoare,1892,Guclfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
39053,Abdalla_Susannne,Hoare,982,Gulfpotr,dDefender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
39138,Abdalla_Susannne,Hoare,1928,Gulfprt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
39220,Abdalla_Susannne,Hoare,198n2,Gulfpot,Defendeer,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
39363,Abdalla_Susannne,Hoare,9182,Gulfprot,Defneder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
39569,Abdalla_Susannne,Hoare,9182,Glufport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
39854,Abdalla_Susannne,Hoare,1892,Guolfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
39901,Abdalla_Susannne,Hoare,182,Gulfporot,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
40008,Abdalla_Susannne,Hoare,1928,Guilfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
40553,Abdalla_Susannne,Hoare,982,Gulfwport,Deender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
41653,Abdalla_Susannne,Hoare,9182,Gulfpotr,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
41779,Abdalla_Susannne,Hoare,1892,Gulfoprt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
41888,Abdalla_Susannne,Hoare,1928,Gufport,Defendre,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
42006,Abdalla_Susannne,Hoare,182,Gulfpot,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
42063,Abdalla_Susannne,Hoare,198c2,ulfport,Defendevr,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
42683,Abdalla_Susannne,Hoare,1928,Gulpfort,Defenedr,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
43060,Abdalla_Susannne,Hoare,192,Gulport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
43145,Abdalla_Susannne,Hoare,1892,Gulpfort,efender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
43163,Abdalla_Susannne,Hoare,u1982,Gulport,eDfender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
43252,Abdalla_Susannne,Hoare,1928,Gutlfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
43653,Abdalla_Susannne,Hoare,1928,bGulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
43960,Abdalla_Susannne,Hoare,z1982,Gulfprot,dDefender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
44074,Abdalla_Susannne,Hoare,1928,Gulfpot,Defedner,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
44226,Abdalla_Susannne,Hoare,1d982,bGulfport,Dfender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
44902,Abdalla_Susannne,Hoare,192,ulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
45448,Abdalla_Susannne,Hoare,1y982,Glfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
45613,Abdalla_Susannne,Hoare,o1982,Gulpfort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
46084,Abdalla_Susannne,Hoare,1928,Gulfpourt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
46119,Abdalla_Susannne,Hoare,982,hGulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
46396,Abdalla_Susannne,Hoare,1928,Gulfpot,Defendre,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
46666,Abdalla_Susannne,Hoare,192,Gulfprt,Dfeender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
46721,Abdalla_Susannne,Hoare,198l2,Gulfort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
46782,Abdalla_Susannne,Hoare,982,Guilfport,Defendder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
46835,Abhaya_Win,Senator,1978,El,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
47482,Abdalla_Susannne,Hoare,9182,Gufport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
47581,Abdalla_Susannne,Hoare,1928,ulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
47655,Abdalla_Susannne,Hoare,1m982,Gulfmport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
47713,Abdalla_Susannne,Hoare,1892,Gulfpot,Defesnder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
48004,Abdalla_Susannne,Hoare,x1982,Gulfpotr,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
48061,Abdalla_Susannne,,1928,zGulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
48089,Abdalla_Susannne,Hoare,192,uGlfport,Degfender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
48815,Abdalla_Susannne,Hoare,982,Gulfporvt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
49600,Abdalla_Susannne,Hoare,1928,Gulfprot,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
49674,Abhaya_Win,Senator,1978,El,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
49740,Abdalla_Susannne,Hoare,9182,Gulfpot,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
50195,Abdalla_Susannne,Hoare,1928,Gulfpordt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
50997,Abdalla_Susannne,Hoare,1928,Guflport,Defenider,,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
51084,Abdalla_Susannne,Hoare,198z2,Gulfpotr,Defendr,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
51446,Abdalla_Susannne,Hoare,1z982,Gulfort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
51633,Abdalla_Susannne,Hoare,t1982,Glufport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
51786,Abdalla_Susannne,Hoare,1892,Gulfpmort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
52446,Abdalla_Susannne,Hoare,1928,Gulfpot,Defendre,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
52503,Abdalla_Susannne,Hoare,1928,Gulfpot,Defenider,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
52825,Abdalla_Susannne,Hoare,x1982,Glfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
53475,Abdalla_Susannne,Hoare,19m82,Gunlfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
53479,Abdalla_Susannne,Hoare,198t2,Gulfpodrt,Deefnder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
53494,Abdalla_Susannne,Hoare,982,Gulfpot,efender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
53527,Abdalla_Susannne,Hoare,182,Gulfpxort,Drefender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
53611,Abdalla_Susannne,Hoare,198r2,Guclfport,Defenedr,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
53640,Abdalla_Susannne,Hoare,1928,Gulfprt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
53821,Abdalla_Susannne,Hoare,1928,Gulcfport,Defvender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
53965,Abdalla_Susannne,Hoare,1f982,ulfport,Defevnder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
54151,Abdalla_Susannne,Hoare,1928,Gulpfort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
54259,Abdalla_Susannne,Hoare,198x2,Guflport,Dfefender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
54287,Abdalla_Susannne,Hoare,9182,Glufport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
54660,Abdalla_Susannne,Hoare,z1982,Gulfpiort,Deefnder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
55127,Abdalla_Susannne,Hoare,9182,Gulfprt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
55478,Abdalla_Susannne,Hoare,1892,Gulport,Dnefender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
56191,Abdalla_Susannne,Hoare,1892,Gulfpotr,Defendier,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
56610,Abdalla_Susannne,Hoare,982,Gulfpotr,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
56785,Abdalla_Susannne,Hoare,e1982,Gulpfort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
56864,Abdalla_Susannne,Hoare,1892,Gulfpiort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
56892,Abdalla_Susannne,Hoare,1928,Gulfort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
57006,Abdalla_Susannne,Hoare,19o82,Glfport,efender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
57115,Abdalla_Susannne,Hoare,182,uGlfport,Defener,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
57449,Abdalla_Susannne,Hoare,p1982,Gulfpotr,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
57502,Abdalla_Susannne,Hoare,19i82,Gulfprot,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
57580,Abdalla_Susannne,Hoare,x1982,Gulfpot,Defneder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
57717,Abdalla_Susannne,Hoare,1928,Gulport,Defnder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
58426,Abdalla_Susannne,Hoare,982,Gulfprt,Defneder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
58753,Abdalla_Susannne,Hoare,1928,Gulfprot,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
59553,Abdalla_Susannne,Hoare,982,Gulfprt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
59657,Abdalla_Susannne,Hoare,182,Gulpfort,eDfender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
59687,Abdalla_Susannne,Hoare,9182,Gulfcport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
59964,Abdalla_Susannne,Hoare,1892,Gulfpotr,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
60137,Abdalla_Susannne,Hoare,982,qGulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
60169,Abdalla_Susannne,Hoare,1892,Gulfort,Defendier,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
60235,Abdalla_Susannne,Hoare,982,Guflport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
60287,Abdalla_Susannne,Hoare,182,Gulfporxt,Dfeender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
60394,Abdalla_Susannne,Hoare,1e982,Gulfprt,Dfender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
60463,Abdalla_Susannne,Hoare,192,Gulport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
60467,Abdalla_Susannne,Hoare,182,Gulfpoxrt,Defenedr,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
60575,Abdalla_Susannne,Hoare,982,Gulfpot,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
60622,Abdalla_Susannne,Hoare,182,Gulrfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
61012,Abdalla_Susannne,Hoare,982,Guflport,Decfender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
61057,Abdalla_Susannne,Hoare,198k2,Gulfprot,vDefender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
61062,Abdalla_Susannne,Hoare,9182,Gculfport,Defnder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
61101,Abdalla_Susannne,Hoare,1928,Gulfpot,Dfeender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
61127,Abdalla_Susannne,Hoare,1892,uGlfport,efender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
61159,Abdalla_Susannne,Hoare,982,Gulfpotr,efender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
61526,Abdalla_Susannne,Hoare,1928,uGlfport,Dfeender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
61751,Abdalla_Susannne,Hoare,19m82,Glufport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
61869,Abdalla_Susannne,Hoare,1928,uGlfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
61937,Abdalla_Susannne,Hoare,982,ulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
62210,Abdalla_Susannne,Hoare,19m82,uGlfport,Defedner,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
62384,Abdalla_Susannne,Hoare,s1982,Glfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
62889,Abdalla_Susannne,Hoare,182,Gulfprt,Defxender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
63096,Abdalla_Susannne,Hoare,1928,Glfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
63124,Abdalla_Susannne,Hoare,192,Gulfpot,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
63139,Abdalla_Susannne,Hoare,19o82,ulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
63409,Abdalla_Susannne,Hoare,1c982,Glufport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
63597,Abdalla_Susannne,Hoare,192,Gulcfport,efender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
63813,Abdalla_Susannne,Hoare,,oGulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
63988,Abdalla_Susannne,Hoare,1928,Gufport,Defendr,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
64270,Abdalla_Susannne,Hoare,1928,Gulfprot,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
64612,Abdalla_Susannne,Hoare,c1982,Gufport,efender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
64654,Abdalla_Susannne,Hoare,982,Gulfpot,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
64662,Abdalla_Susannne,Hoare,982,Gulfporht,Defewnder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
64842,Abdalla_Susannne,Hoare,v1982,Gulfpport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
64855,Abdalla_Susannne,Hoare,m1982,Gulfpoprt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
64970,Abdalla_Susannne,Hoare,1o982,Gulpfort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
65435,Abdalla_Susannne,Hoare,192,Gulfpotr,eDfender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
65779,Abdalla_Susannne,Hoare,m1982,Gulfpot,efender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
66114,Abdalla_Susannne,Hoare,1892,Gulfpotr,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
66120,Abdalla_Susannne,Hoare,182,Gulfpotr,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
66135,Abdalla_Susannne,Hoare,19t82,Gulffport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
66462,Abdalla_Susannne,Hoare,9182,Gurlfport,Defedner,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
66942,Abdalla_Susannne,Hoare,1892,eGulfport,Deefender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
67567,Abdalla_Susannne,Hoare,1h982,Gulfprt,efender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
67642,Abdalla_Susannne,Hoare,182,uGlfport,Defeznder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
67793,Abdalla_Susannne,Hoare,9182,Gulfprot,Defoender,SV_Werder_Bremen,Barcelona,,2014,Sigenobu_Bodagala
68041,Abdalla_Susannne,Hoare,19y82,tGulfport,Defnder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
68728,Abdalla_Susannne,Hoare,182,Gulfoprt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
68778,Abdalla_Susannne,Hoare,o1982,Gulfprt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
68925,Abdalla_Susannne,Hoare,1w982,yGulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
69658,Abdalla_Susannne,Hoare,198d2,Gulftport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
70206,Abdalla_Susannne,Hoare,1928,Gulfpormt,efender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
70421,Abdalla_Susannne,Hoare,982,Gulfort,Defener,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
70437,Abdalla_Susannne,Hoare,192,Gvulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
70630,Abdalla_Susannne,Hoare,9182,Gulftport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
70820,Abdalla_Susannne,Hoare,l1982,Gufport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
70869,Abdalla_Susannne,Hoare,1928,Gulfprot,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
71137,Abdalla_Susannne,Hoare,1h982,Guflport,Dmefender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
71347,Abdalla_Susannne,Hoare,1928,Gulwfport,Deender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
71716,Abdalla_Susannne,Hoare,1928,Gulfort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
71782,Abdalla_Susannne,Hoare,9182,Guflport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
71823,Abdalla_Susannne,Hoare,z1982,Glufport,Defnder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
71836,Abdalla_Susannne,Hoare,198j2,ulfport,Dbefender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
72162,Abdalla_Susannne,Hoare,982,Gulfpornt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
72190,Abdalla_Susannne,Hoare,z1982,ulfport,Deender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
72200,Abdalla_Susannne,Hoare,182,Gurlfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
72901,Abdalla_Susannne,Hoare,982,Gulfpot,Defenzder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
72971,Abdalla_Susannne,Hoare,1a982,Gulfpotr,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
73135,Abdalla_Susannne,Hoare,19t82,Gulfpotr,Defendear,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
73306,Abdalla_Susannne,Hoare,1928,Guhlfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
73397,Abdalla_Susannne,Hoare,19p82,Glfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
73788,Abdalla_Susannne,Hoare,1928,Gulfort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
73844,Abdalla_Susannne,Hoare,192,Gulpfort,Defedner,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
73922,Abdalla_Susannne,Hoare,182,Glfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
74124,Abdalla_Susannne,Hoare,1928,Gulfpqort,efender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
74305,Abdalla_Susannne,Hoare,182,Gutlfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
74521,Abdalla_Susannne,Hoare,1w982,Gufport,Deqfender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
