174924.rate,,3.6
32364.marriedexemp,,4000
186867.salary,,75000
191740.marriedexemp,,0
160558.lname,,Marwedel
177192.childexemp,,0
20461.rate,,0.0
159001.city,,HUNTINGTON
10771.phone,,212-5691
147296.rate,,7.0
33621.salary,,45000
185899.childexemp,,0
150709.haschild,,Y
168120.rate,,0.0
64557.rate,,0.0
89671.state,,OH
48985.rate,,8.25
178106.phone,,888-2550
158846.singleexemp,,0
198645.phone,,242-7361
161706.gender,,M
40586.haschild,,Y
198514.phone,,459-3942
112753.salary,,40000
38755.childexemp,,0
80011.maritalstatus,,S
46276.rate,,0.0
65693.childexemp,,1900
34071.haschild,,N
42820.maritalstatus,,M
188362.lname,,Chikalov
140103.singleexemp,,0
85894.salary,,90000
76251.city,,UPPER TRACT
152757.phone,,656-9221
170322.city,,STEPHAN
25677.lname,,Kaka
70106.singleexemp,,40
198238.maritalstatus,,S
75807.haschild,,Y
147295.city,,BLUE
184489.singleexemp,,3300
107180.state,,IN
23126.haschild,,N
155962.gender,,M
71737.state,,KY
162054.lname,,Denis
51480.marriedexemp,,0
77482.state,,CO
127319.singleexemp,,0
4866.phone,,652-6655
36726.rate,,5.3
95735.childexemp,,2400
171863.maritalstatus,,S
14295.maritalstatus,,S
151830.salary,,20000
102247.gender,,F
16474.salary,,40000
22426.city,,MENIFEE
175309.rate,,6.1520977
130210.phone,,597-8221
8615.childexemp,,0
14440.lname,,Minnear
77880.marriedexemp,,0
26572.haschild,,Y
111745.city,,DANBURY
177754.city,,MINDEN
128378.state,,MD
75061.gender,,F
135614.maritalstatus,,S
190341.haschild,,Y
20836.singleexemp,,159
98751.childexemp,,0
140125.rate,,6.5
29995.childexemp,,2475
59959.marriedexemp,,1400
74963.salary,,90000
16614.state,,NY
55561.haschild,,N
165024.phone,,633-9130
81133.salary,,85000
96792.rate,,0.0
30800.singleexemp,,0
193882.rate,,5.488912
69755.lname,,Cockrell
10617.childexemp,,1500
165335.maritalstatus,,S
12634.city,,BOISE CITY
125418.singleexemp,,0
80394.marriedexemp,,0
51297.childexemp,,1000
1357.maritalstatus,,M
181732.rate,,6.0
93548.state,,GA
3690.childexemp,,0
193325.childexemp,,0
88380.rate,,4.75
45918.rate,,6.0
8620.gender,,M
88954.childexemp,,0
189936.rate,,4.63
133997.state,,PR
153475.salary,,85000
89906.city,,DE SOTO
49901.marriedexemp,,0
178554.haschild,,Y
81824.lname,,Bhagavathi
112696.state,,MD
13557.phone,,202-1872
116761.rate,,6.9
123039.childexemp,,40
46468.phone,,152-2812
183172.rate,,7.0
43823.salary,,20000
49338.marriedexemp,,0
97796.phone,,418-3843
2435.haschild,,N
199348.childexemp,,1200
189163.city,,MAY
194760.marriedexemp,,0
88855.singleexemp,,0
65194.rate,,5.75
183068.marriedexemp,,0
186330.maritalstatus,,S
178633.state,,CO
100512.singleexemp,,0
109456.state,,WV
28073.haschild,,Y
53688.gender,,M
175488.singleexemp,,0
23514.rate,,6.9
1748.childexemp,,0
94877.rate,,6.0
16910.singleexemp,,2400
64462.gender,,M
25483.childexemp,,0
134974.singleexemp,,0
88935.haschild,,N
121065.singleexemp,,3300
18007.lname,,Sander
182797.maritalstatus,,S
155221.childexemp,,0
107763.childexemp,,0
143795.gender,,M
182237.phone,,949-8805
128680.lname,,Lyuu
58458.maritalstatus,,M
36445.haschild,,N
100926.rate,,0.0
180597.rate,,0.0
26087.marriedexemp,,0
31839.state,,NH
93757.city,,GILBY
132908.rate,,4.05
197671.haschild,,N
61083.rate,,4.05
142213.salary,,60000
102751.salary,,5000
156945.singleexemp,,0
81924.singleexemp,,0
131913.marriedexemp,,0
72523.state,,IN
186116.salary,,85000
178511.haschild,,N
173832.state,,WY
85071.childexemp,,300
191055.salary,,75000
176361.haschild,,Y
52579.city,,GRANTS
166229.state,,AL
167564.singleexemp,,4500
161239.childexemp,,0
147289.childexemp,,3300
86899.haschild,,Y
24994.maritalstatus,,S
21888.singleexemp,,0
55817.singleexemp,,0
86294.gender,,F
92363.singleexemp,,0
148826.maritalstatus,,S
181705.phone,,941-8462
148135.childexemp,,0
41865.maritalstatus,,S
60021.lname,,Kinnersley
21558.lname,,Kuriyan
8770.state,,MD
157595.salary,,15000
115177.lname,,Margenstern
154549.lname,,Garidis
18174.marriedexemp,,0
125694.city,,TECHNY
32052.maritalstatus,,M
173304.haschild,,N
177141.maritalstatus,,S
82076.maritalstatus,,S
88114.maritalstatus,,S
64867.salary,,75000
75581.maritalstatus,,M
140916.phone,,250-3834
23359.haschild,,N
110777.lname,,Beshers
22696.rate,,5.0
129737.gender,,M
122773.rate,,0.0
60952.phone,,737-3461
153091.haschild,,N
126287.haschild,,Y
169914.lname,,Sigstam
3166.gender,,F
28945.haschild,,Y
99367.lname,,Pero
100970.singleexemp,,0
29889.salary,,25000
144657.phone,,988-4905
61241.state,,WV
36903.marriedexemp,,0
15239.gender,,M
18457.rate,,5.3
13355.haschild,,N
110057.salary,,55000
145034.singleexemp,,2850
82531.maritalstatus,,M
115711.lname,,Eltgroth
113709.haschild,,Y
194688.phone,,545-3439
90573.phone,,984-4151
57532.maritalstatus,,M
129663.singleexemp,,0
61559.state,,IA
37078.salary,,5000
119281.singleexemp,,0
129743.rate,,0.0
4636.singleexemp,,900
65928.childexemp,,0
60114.haschild,,N
26435.singleexemp,,0
80850.singleexemp,,2100
164907.singleexemp,,0
34179.gender,,M
27348.rate,,0.0
144966.lname,,Halfin
71159.rate,,5.0
67215.lname,,Syang
98214.haschild,,Y
40114.rate,,6.9
13314.lname,,Cromarty
3514.phone,,619-4349
96388.childexemp,,103
16740.lname,,Kitayama
174592.haschild,,N
150953.city,,CABALLO
59191.singleexemp,,3100
21209.phone,,743-7235
39965.singleexemp,,0
4454.state,,MO
44906.childexemp,,1900
63301.gender,,M
69899.state,,MO
141352.marriedexemp,,2740
60203.phone,,501-3584
91128.phone,,912-9690
35760.phone,,404-4700
178570.maritalstatus,,M
195278.phone,,160-1421
114870.salary,,80000
54618.singleexemp,,1000
42127.maritalstatus,,S
73745.haschild,,N
23268.city,,BENTONIA
123130.childexemp,,1000
10762.salary,,55000
112729.lname,,Klassen
72502.salary,,20000
74458.state,,AK
49938.maritalstatus,,S
150744.rate,,3.9
30963.singleexemp,,0
186076.haschild,,N
90941.marriedexemp,,0
115378.marriedexemp,,6600
69059.haschild,,N
131479.marriedexemp,,0
123854.lname,,Kshemkalyani
114086.rate,,8.98
31923.salary,,55000
27642.state,,PA
81218.salary,,45000
121216.phone,,951-5584
2246.state,,AK
145101.salary,,40000
113730.marriedexemp,,0
81766.rate,,0.0
126395.maritalstatus,,S
177211.gender,,M
182719.phone,,922-9874
50266.rate,,5.3
3182.salary,,20000
71225.marriedexemp,,40
88364.salary,,95000
35743.city,,MOUNT PLEASANT
169055.city,,GUERNSEY
111636.childexemp,,0
6891.lname,,Melichar
67950.salary,,15000
21559.phone,,833-7840
182689.maritalstatus,,S
77870.childexemp,,3300
25012.phone,,741-4448
55879.lname,,Doszkocs
149456.gender,,M
28791.gender,,F
50694.salary,,20000
59392.lname,,Denecker
117716.maritalstatus,,S
7283.maritalstatus,,M
75698.salary,,100000
99557.state,,NY
168357.gender,,F
119123.gender,,M
165549.singleexemp,,0
90425.singleexemp,,0
143271.lname,,Graw
178813.phone,,585-7597
120359.lname,,Inenaga
90317.childexemp,,0
68157.state,,FL
39940.marriedexemp,,0
99297.rate,,3.4
50820.lname,,Monkewich
163365.gender,,M
149102.maritalstatus,,S
69054.state,,WY
169448.childexemp,,0
8940.city,,QUANTICO
178957.rate,,6.9
26655.singleexemp,,1000
100732.maritalstatus,,M
36947.salary,,60000
66507.state,,WI
126657.salary,,55000
22031.marriedexemp,,0
21709.childexemp,,2000
10873.maritalstatus,,M
119135.city,,SHEYENNE
5155.childexemp,,1000
190221.gender,,F
136148.singleexemp,,2700
97304.gender,,M
171405.marriedexemp,,0
139783.city,,POWELL BUTTE
95694.phone,,703-3783
169009.maritalstatus,,M
173899.rate,,9.0
38101.haschild,,N
43591.state,,MO
40599.city,,BOWIE
61243.city,,PLYMOUTH
40636.childexemp,,0
133205.salary,,55000
157202.marriedexemp,,0
33356.lname,,Calkin
175933.rate,,6.466783
53733.rate,,0.0
35144.salary,,75000
162282.singleexemp,,0
175216.singleexemp,,1300
160641.marriedexemp,,0
67471.phone,,626-9738
116381.haschild,,N
66393.phone,,159-6060
92387.rate,,3.4
28509.lname,,Zaimov
151783.haschild,,Y
17927.salary,,45000
42095.haschild,,N
40489.city,,WILLIAMS
142471.childexemp,,0
73929.lname,,Bofinger
190252.state,,AR
166697.childexemp,,3300
143837.maritalstatus,,M
149153.singleexemp,,159
163020.haschild,,N
17184.salary,,65000
7628.maritalstatus,,M
85839.gender,,M
57749.singleexemp,,0
52347.haschild,,N
25581.city,,OKLAHOMA CITY
180978.salary,,65000
50309.singleexemp,,0
184802.lname,,Heyers
166118.rate,,0.0
13422.city,,CARMEL
187892.phone,,310-9493
176318.marriedexemp,,1800
21532.salary,,60000
100214.marriedexemp,,12000
25278.maritalstatus,,M
129048.childexemp,,0
154397.lname,,Maierhofer
50548.maritalstatus,,S
132872.singleexemp,,0
7214.state,,MT
29157.salary,,100000
181323.lname,,Worfolk
142089.marriedexemp,,0
1227.childexemp,,0
93503.rate,,2.4251041
14622.city,,ANDERSON
75353.city,,ADDY
27621.state,,AZ
140388.childexemp,,0
117906.gender,,M
3583.city,,CIDRA
37648.lname,,Honiden
144695.singleexemp,,1370
189680.haschild,,Y
120255.city,,EPPING
9767.haschild,,N
130676.singleexemp,,0
189367.city,,FORT TOTTEN
96804.phone,,178-4525
139056.singleexemp,,0
33951.childexemp,,0
5487.gender,,F
186949.haschild,,Y
9479.haschild,,Y
46957.salary,,90000
158784.rate,,8.25
110100.city,,EAST BOOTHBAY
146727.marriedexemp,,24500
66021.salary,,20000
148951.rate,,6.0
173912.salary,,55000
161622.childexemp,,0
141313.singleexemp,,0
115503.singleexemp,,3300
74883.singleexemp,,0
21014.salary,,50000
131352.singleexemp,,0
191517.state,,AR
97244.city,,OCEAN CITY
123291.marriedexemp,,0
20145.singleexemp,,110
118079.lname,,Wigderson
26822.salary,,85000
196894.gender,,F
56488.singleexemp,,0
128213.salary,,60000
79597.city,,ALICIA
79009.lname,,Leherte
151970.salary,,35000
101858.phone,,419-9210
99787.childexemp,,0
154145.marriedexemp,,9000
38438.rate,,3.800944
33784.lname,,Braams
71379.childexemp,,0
178577.haschild,,Y
197269.salary,,80000
28979.haschild,,Y
174960.rate,,2.8
61682.haschild,,Y
49876.haschild,,Y
105635.maritalstatus,,M
28624.rate,,0.0
72777.maritalstatus,,M
29246.maritalstatus,,M
91466.childexemp,,1370
74645.singleexemp,,1370
87515.maritalstatus,,S
125637.maritalstatus,,M
152973.rate,,0.0
182500.salary,,95000
161067.city,,BETHPAGE
48813.phone,,582-9750
40294.singleexemp,,3575
168293.haschild,,Y
47463.marriedexemp,,0
33996.lname,,Canning
32598.rate,,6.0
111613.haschild,,N
159216.phone,,227-3124
195097.childexemp,,0
180260.salary,,35000
87056.lname,,Sudkamp
112165.city,,BROOKTON
82676.maritalstatus,,S
48539.rate,,5.75
175593.marriedexemp,,0
60424.phone,,838-7391
124898.phone,,453-6561
79487.salary,,45000
157347.haschild,,Y
1305.childexemp,,0
136470.childexemp,,2850
16349.marriedexemp,,6600
63938.state,,ME
86988.salary,,90000
117109.phone,,652-1189
194753.gender,,M
65678.state,,TX
35866.lname,,Arz
120278.state,,AR
173913.salary,,45000
37161.singleexemp,,0
75005.childexemp,,3300
178466.haschild,,Y
177258.childexemp,,0
31551.rate,,9.0
108646.city,,GALT
7446.maritalstatus,,S
30391.maritalstatus,,S
112911.city,,NORTH SCITUATE
25830.singleexemp,,0
60569.marriedexemp,,0
182361.city,,FORT RITNER
136465.gender,,M
28920.singleexemp,,40
129897.maritalstatus,,S
142540.state,,IA
125045.gender,,F
182359.lname,,Schmies
93954.city,,CAPULIN
18945.rate,,0.0
196320.marriedexemp,,4200
93614.rate,,5.0
146986.salary,,95000
125107.marriedexemp,,220
147151.singleexemp,,0
99460.lname,,Canny
21852.gender,,M
122591.lname,,Goldschmidt
199992.phone,,769-4888
7296.haschild,,Y
91628.gender,,F
6709.phone,,151-1145
171559.haschild,,Y
55248.salary,,20000
170166.state,,NV
44462.gender,,M
100542.phone,,347-1566
111868.childexemp,,0
103549.phone,,376-1719
47073.marriedexemp,,1800
76036.salary,,20000
22971.marriedexemp,,0
125097.maritalstatus,,M
25524.childexemp,,900
148779.marriedexemp,,0
33338.salary,,15000
136125.haschild,,N
98069.gender,,F
73074.rate,,6.183918
28447.phone,,908-7079
23984.phone,,709-9236
63123.maritalstatus,,M
67839.gender,,M
84492.maritalstatus,,S
79796.singleexemp,,2100
16716.city,,YOUNGSTOWN
94666.haschild,,Y
26855.salary,,60000
45026.phone,,176-5511
149098.haschild,,Y
176015.rate,,5.0
82651.gender,,F
62831.singleexemp,,103
132475.haschild,,N
123468.salary,,90000
79567.city,,LAKETOWN
193732.rate,,6.45
27038.singleexemp,,2850
119914.state,,WA
143553.marriedexemp,,0
96226.rate,,4.3881097
63811.state,,NV
139266.maritalstatus,,S
100090.phone,,564-7862
194526.haschild,,Y
188459.haschild,,N
176250.haschild,,Y
41964.singleexemp,,0
126734.haschild,,N
11929.lname,,Poli
57702.phone,,749-3139
57648.city,,ALEXANDRIA
178198.state,,ID
97452.lname,,Erbe
35952.marriedexemp,,0
78516.state,,WV
71302.city,,KEELING
105056.haschild,,N
111838.rate,,0.0
181583.marriedexemp,,0
14276.marriedexemp,,0
103620.lname,,Hamblen
22668.city,,LANSE
117331.phone,,390-9077
1014.salary,,5000
109344.city,,OTEGO
112126.state,,NC
185317.gender,,F
153355.singleexemp,,3300
57809.phone,,187-8607
188011.phone,,657-7333
43534.maritalstatus,,S
133138.gender,,F
9473.state,,IN
42934.haschild,,N
51031.phone,,491-5379
142497.rate,,2.8818183
19459.phone,,478-4032
1764.city,,SUMNER
149829.phone,,325-6498
27736.lname,,Merani
73982.marriedexemp,,0
106623.singleexemp,,0
170320.maritalstatus,,M
18991.salary,,35000
158526.state,,RI
19266.gender,,F
179348.childexemp,,2250
194942.gender,,F
67096.lname,,Kamiyama
176903.rate,,0.0
50344.marriedexemp,,2740
7103.phone,,214-9217
142762.city,,UNCLE SAM
158970.marriedexemp,,0
76957.salary,,90000
45407.state,,AL
137127.city,,TALLMANSVILLE
107514.salary,,25000
164724.maritalstatus,,M
52742.state,,TX
101845.lname,,Kroha
101455.lname,,Beam
85252.salary,,15000
158680.lname,,Brennan
40483.haschild,,N
167457.childexemp,,0
170912.childexemp,,0
80475.marriedexemp,,0
177441.rate,,4.011585
36263.lname,,Merey
42965.maritalstatus,,S
20802.city,,ANAHOLA
31498.lname,,Tompa
195251.childexemp,,0
181716.maritalstatus,,M
95180.state,,PA
27055.maritalstatus,,M
45098.maritalstatus,,S
183523.singleexemp,,0
134914.singleexemp,,0
170021.childexemp,,0
5300.childexemp,,0
14630.state,,AZ
7622.state,,SD
13986.childexemp,,1040
88732.marriedexemp,,3800
20751.singleexemp,,0
48970.city,,WOLF
191597.maritalstatus,,S
112785.marriedexemp,,0
105110.phone,,981-3945
175949.marriedexemp,,0
110391.state,,AL
86916.maritalstatus,,S
127124.phone,,903-6695
94353.haschild,,Y
117999.state,,PA
14211.lname,,Banach
137244.gender,,M
178883.city,,GLASFORD
185292.city,,PEP
35120.state,,MN
185150.marriedexemp,,0
57863.phone,,288-2012
39691.haschild,,Y
173937.childexemp,,0
285.lname,,Suorsa
108677.city,,SCOTLAND NECK
185936.city,,PRESCOTT VALLEY
66020.state,,TN
154314.phone,,224-1030
176552.haschild,,Y
107477.marriedexemp,,0
174786.salary,,75000
97351.childexemp,,0
70139.lname,,Kaul
160774.lname,,Moshkow
23305.marriedexemp,,0
184853.marriedexemp,,6600
63915.phone,,345-4664
32218.haschild,,N
40760.singleexemp,,1040
105010.city,,PAUL
64072.gender,,F
125690.gender,,F
105496.maritalstatus,,S
22413.salary,,85000
67019.rate,,0.0
50042.lname,,Almasi
1890.rate,,6.0
177369.singleexemp,,0
181200.maritalstatus,,S
23780.childexemp,,110
35608.childexemp,,0
49911.lname,,Burgess
25845.state,,ID
56862.maritalstatus,,M
5498.gender,,F
87303.gender,,F
143157.lname,,Deffuant
181331.haschild,,Y
130525.gender,,F
199171.gender,,M
51650.city,,REFTON
174179.singleexemp,,4500
64090.haschild,,N
49947.state,,UT
146320.phone,,767-1390
67884.gender,,F
71271.phone,,713-9623
16897.maritalstatus,,S
126020.childexemp,,0
187664.salary,,65000
130536.city,,BETHEL
173397.city,,JUNTURA
31311.city,,BUTTE
13649.childexemp,,1370
199199.phone,,398-7152
20427.lname,,Sippu
21783.rate,,6.8863635
84401.childexemp,,1900
88798.phone,,864-1418
86495.city,,WEST SUFFIELD
4576.maritalstatus,,M
66714.singleexemp,,0
71276.salary,,30000
53785.childexemp,,0
174826.phone,,876-3995
89433.state,,OK
188042.childexemp,,0
125441.gender,,M
34703.marriedexemp,,6600
133125.gender,,F
53726.salary,,25000
65391.gender,,F
5600.maritalstatus,,M
78838.lname,,Croitoru
173607.singleexemp,,3575
181278.salary,,10000
109042.rate,,4.0984755
112576.phone,,577-4277
116885.state,,NV
123471.lname,,Abe
35727.marriedexemp,,0
84521.state,,NC
48482.marriedexemp,,0
13390.childexemp,,40
28084.childexemp,,0
40399.marriedexemp,,0
138886.salary,,5000
149671.lname,,Evett
55543.gender,,F
99533.marriedexemp,,0
116713.childexemp,,0
138853.city,,ENTERPRISE
98163.marriedexemp,,206
69968.marriedexemp,,4200
59890.salary,,80000
40906.phone,,385-1457
20439.state,,SD
185914.singleexemp,,0
134272.salary,,25000
136440.lname,,Schnelling
104177.lname,,Yeom
138119.rate,,4.644737
128541.city,,GLASSTON
524.salary,,90000
18410.childexemp,,0
85167.childexemp,,1200
57822.childexemp,,0
107542.city,,HODGES
80686.lname,,Guerriero
143922.marriedexemp,,0
55501.maritalstatus,,S
66435.marriedexemp,,4000
111849.state,,ID
138919.lname,,Onuegbe
105031.phone,,237-4810
190813.lname,,Cacciabue
85171.salary,,15000
7865.marriedexemp,,0
45962.state,,PA
132512.lname,,Risi
60115.city,,AUBURN
26290.city,,MALVERN
119223.gender,,F
48972.phone,,403-6014
22850.salary,,45000
100487.phone,,701-3667
150709.childexemp,,1000
65647.maritalstatus,,M
55443.marriedexemp,,0
31242.marriedexemp,,0
64005.state,,HI
176579.marriedexemp,,6600
114213.marriedexemp,,40
56556.singleexemp,,0
177804.rate,,6.5
14177.rate,,3.9045453
37947.salary,,80000
62268.city,,LANOKA HARBOR
145245.marriedexemp,,0
112093.maritalstatus,,S
30079.childexemp,,0
75208.salary,,85000
197212.state,,KS
83935.rate,,2.1
5388.phone,,174-4230
56847.salary,,25000
118667.marriedexemp,,0
152031.city,,WEST SOMERSET
198369.singleexemp,,0
104899.rate,,6.25
110931.lname,,Eco
151675.haschild,,N
100215.singleexemp,,0
146896.lname,,Pacheco
186448.salary,,20000
51331.state,,WA
85893.childexemp,,0
177586.marriedexemp,,2000
197416.state,,CO
99497.maritalstatus,,S
92868.city,,WILLISTON
103303.marriedexemp,,0
61469.salary,,85000
8175.maritalstatus,,S
102455.singleexemp,,0
176596.maritalstatus,,M
22392.maritalstatus,,S
81678.marriedexemp,,0
68756.state,,ND
98942.phone,,798-3728
42516.singleexemp,,1500
94658.city,,VICKSBURG
49636.singleexemp,,0
130646.state,,WI
183415.singleexemp,,0
150174.salary,,65000
56022.phone,,410-1262
62952.state,,NJ
192846.singleexemp,,2850
180659.marriedexemp,,5700
144143.lname,,Rajamony
28750.lname,,Kamble
13672.phone,,497-9027
93050.rate,,0.0
90310.singleexemp,,0
110871.singleexemp,,0
187940.phone,,368-8549
16160.city,,OKLAHOMA CITY
104948.state,,PR
91127.maritalstatus,,M
129767.marriedexemp,,0
40914.marriedexemp,,220
191950.city,,WASHINGTON
93954.maritalstatus,,M
33178.gender,,M
112661.singleexemp,,0
30173.salary,,25000
193429.childexemp,,0
76015.maritalstatus,,M
13335.maritalstatus,,M
171809.salary,,85000
153068.singleexemp,,1000
25659.haschild,,Y
10711.phone,,266-7427
89656.phone,,103-9915
16228.marriedexemp,,206
113737.haschild,,N
26129.marriedexemp,,0
193909.childexemp,,0
132908.salary,,25000
63179.marriedexemp,,0
67572.haschild,,Y
171258.city,,FORESTDALE
72925.phone,,294-7069
2273.city,,WEST DES MOINES
182823.city,,KAPOLEI
86695.salary,,55000
30746.gender,,F
41823.marriedexemp,,0
6703.state,,NJ
158999.state,,LA
105162.salary,,10000
156394.marriedexemp,,6200
161730.marriedexemp,,0
109389.maritalstatus,,M
169081.marriedexemp,,0
32631.singleexemp,,3300
54264.rate,,0.0
144568.gender,,F
67094.state,,KS
28907.city,,DEER ISLAND
80762.marriedexemp,,0
117796.marriedexemp,,0
17004.marriedexemp,,0
23634.salary,,85000
85380.state,,ME
168125.marriedexemp,,7150
59600.haschild,,N
45548.state,,UT
64533.childexemp,,0
63907.city,,ORLANDO
33622.rate,,8.25
98157.marriedexemp,,0
123932.phone,,189-8136
18252.marriedexemp,,0
3566.marriedexemp,,0
69579.state,,TN
176059.salary,,30000
130901.gender,,M
157890.phone,,315-8192
133069.maritalstatus,,M
96165.phone,,827-7460
6541.rate,,3.7777777
73077.phone,,716-5150
137446.haschild,,N
26286.lname,,Raghavendran
121760.marriedexemp,,0
156216.state,,AR
113593.rate,,7.0
45470.gender,,F
100092.maritalstatus,,M
189292.gender,,M
39850.rate,,NaN
10331.lname,,Tannenbaum
168590.gender,,M
66278.maritalstatus,,S
106281.state,,PA
139279.haschild,,Y
187835.phone,,286-2933
105511.childexemp,,300
55796.gender,,M
192258.rate,,9.3
117223.state,,WA
96677.gender,,M
36770.city,,SILVER CITY
113549.lname,,Shreiber
35194.state,,SC
181120.city,,CHIMACUM
88609.lname,,Ponceleon
54111.state,,NM
60271.gender,,M
189911.rate,,7.0
74945.marriedexemp,,1800
122284.marriedexemp,,3800
199175.haschild,,Y
67909.phone,,136-9685
122890.city,,VAN
82840.salary,,35000
128709.gender,,F
72200.salary,,35000
194394.haschild,,N
124973.state,,NV
49618.lname,,Petho
195349.maritalstatus,,S
55942.gender,,M
20359.maritalstatus,,M
91040.haschild,,Y
107069.singleexemp,,0
145577.rate,,6.3900213
92152.singleexemp,,2100
120824.lname,,Stentiford
46279.rate,,4.916379
113167.singleexemp,,0
10751.singleexemp,,0
70826.rate,,4.4
75203.lname,,Marakakis
35046.phone,,941-8662
92337.gender,,M
193879.gender,,M
186658.singleexemp,,0
44634.marriedexemp,,0
95979.salary,,40000
62207.rate,,0.0
19262.rate,,0.0
104277.lname,,Klingspor
64213.maritalstatus,,S
157289.salary,,80000
32237.lname,,Embury
186184.marriedexemp,,7150
191187.gender,,M
197971.lname,,Kornyak
37513.salary,,60000
42006.rate,,5.0
67308.state,,LA
68419.maritalstatus,,S
194.phone,,792-3104
157761.gender,,F
117137.singleexemp,,3575
147100.phone,,386-1071
14130.state,,AZ
10786.marriedexemp,,0
191701.singleexemp,,0
160278.haschild,,N
2564.gender,,F
35995.salary,,45000
95285.marriedexemp,,0
129223.singleexemp,,0
83753.state,,OK
140697.rate,,2.5778654
122384.phone,,639-4952
71253.phone,,598-2573
100334.lname,,Kaushik
184845.gender,,M
119465.city,,STODDARD
177097.singleexemp,,0
27336.state,,NH
37373.childexemp,,0
36463.lname,,Markovitch
17708.childexemp,,0
83331.lname,,Maehle
87454.phone,,409-2891
49459.salary,,100000
13427.lname,,Policriti
161526.state,,NE
24574.maritalstatus,,M
193341.marriedexemp,,2740
38385.singleexemp,,1000
173609.state,,DE
55790.rate,,5.3
2033.gender,,F
134082.gender,,M
132414.city,,VINELAND
171268.rate,,9.0
90128.maritalstatus,,S
87048.state,,MI
88081.marriedexemp,,0
150089.lname,,Antos
147978.maritalstatus,,S
195836.maritalstatus,,M
172193.lname,,Tzitzikas
7606.phone,,131-4990
171641.gender,,M
98037.singleexemp,,0
4685.phone,,649-6540
152757.salary,,70000
193711.rate,,5.268182
112860.marriedexemp,,1400
48524.marriedexemp,,0
82989.gender,,M
158122.salary,,35000
74322.phone,,397-4796
195341.rate,,4.5329266
6747.rate,,5.0
131674.phone,,811-9860
148610.gender,,F
56520.phone,,799-6782
18267.city,,LONGLEAF
192487.lname,,Khoury
152599.lname,,Musha
191867.city,,PROVIDENCE
152465.haschild,,N
55881.marriedexemp,,0
125032.phone,,377-2126
95284.haschild,,N
63725.maritalstatus,,S
117647.state,,DE
79864.gender,,M
78888.singleexemp,,1370
121335.marriedexemp,,0
163341.city,,COTOPAXI
105487.haschild,,Y
168623.marriedexemp,,0
62702.haschild,,Y
42363.maritalstatus,,M
124261.phone,,461-1916
1614.rate,,7.0
82293.haschild,,Y
125738.rate,,3.4
10131.lname,,Grigoryev
102455.marriedexemp,,7150
3698.lname,,Kaack
147042.city,,OVERLAND PARK
143060.haschild,,Y
25235.phone,,252-6554
132966.phone,,445-3837
152962.maritalstatus,,S
5963.gender,,M
170751.salary,,55000
11918.childexemp,,0
94980.gender,,M
182508.haschild,,N
7841.gender,,M
25145.salary,,20000
197617.lname,,Kharatishvili
123977.lname,,Gabrielli
193973.city,,WATERFALL
68168.lname,,Baya
63414.salary,,85000
50627.maritalstatus,,S
7408.marriedexemp,,0
143975.childexemp,,0
130165.maritalstatus,,S
36689.city,,DEANSBORO
155679.marriedexemp,,0
120219.salary,,85000
99744.marriedexemp,,0
22951.city,,GIBSON
67861.haschild,,N
115533.city,,HAVANA
113410.maritalstatus,,M
22840.salary,,75000
8197.childexemp,,2000
64950.state,,WV
81192.salary,,50000
21970.maritalstatus,,S
109989.gender,,F
113634.haschild,,Y
148432.lname,,Crossley
115421.marriedexemp,,0
11859.gender,,M
153521.state,,IL
72155.marriedexemp,,40
98440.state,,PR
43473.maritalstatus,,M
183930.phone,,850-5962
18173.childexemp,,0
16923.haschild,,N
64918.gender,,M
148939.marriedexemp,,0
96143.marriedexemp,,0
34689.haschild,,Y
54292.lname,,Antonisse
192094.rate,,0.0
74259.rate,,6.5
29242.gender,,M
50770.city,,EDEN
15712.salary,,55000
22453.marriedexemp,,0
144563.lname,,Stockus
98376.gender,,F
100320.city,,CROYDON
153641.singleexemp,,3300
31201.state,,GA
146025.city,,BIRMINGHAM
44431.maritalstatus,,M
185949.salary,,85000
94451.phone,,715-6375
58362.marriedexemp,,2600
89235.childexemp,,2400
25246.singleexemp,,20
168787.marriedexemp,,5700
135621.city,,EATONTON
3878.maritalstatus,,M
112192.phone,,575-1281
91396.singleexemp,,0
135082.state,,TN
60979.rate,,9.3
129463.maritalstatus,,S
27031.city,,KANSAS CITY
176361.maritalstatus,,S
47455.city,,LAFAYETTE
28366.gender,,F
143225.maritalstatus,,M
66830.maritalstatus,,S
174987.salary,,15000
82748.rate,,0.0
126816.rate,,4.707031
152185.childexemp,,0
94353.rate,,3.4
6475.salary,,40000
37533.city,,WATERBURY
88454.singleexemp,,0
169943.maritalstatus,,S
59437.salary,,5000
49467.haschild,,N
145651.city,,COLBY
82466.city,,WATERBURY
10723.city,,WAIKOLOA
190115.haschild,,N
69280.state,,IN
191250.haschild,,Y
108906.lname,,Laville
155486.state,,KS
88567.city,,DALLAS
27986.maritalstatus,,M
186425.state,,HI
83855.phone,,710-2704
195104.singleexemp,,0
38676.haschild,,N
195304.marriedexemp,,4000
89944.state,,NH
177875.singleexemp,,0
138052.gender,,F
84856.haschild,,Y
66179.salary,,40000
95307.salary,,85000
150489.lname,,Wawrzinek
8277.state,,NH
157807.rate,,4.243293
148186.city,,WILSON
1838.childexemp,,0
189632.gender,,M
134480.singleexemp,,3300
